country,site,year,date,gear,inside_area,species,length_cm,count
Indonesia,Karimunjawa National Park,2014,5/5/14,Trap,Outside,Caesio cuning,29,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Trap,Outside,Caesio cuning,28,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Trap,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Trap,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Trap,Outside,Caesio cuning,27,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Trap,Outside,Caesio cuning,27,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Trap,Outside,Caesio cuning,30,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Trap,Outside,Caesio cuning,31,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Trap,Outside,Caesio cuning,32,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Trap,Outside,Caesio cuning,33,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Trap,Outside,Caesio cuning,34,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Trap,Outside,Caesio cuning,33,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Trap,Outside,Caesio cuning,30,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Trap,Outside,Caesio cuning,29,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Speargun,Outside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Speargun,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Speargun,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Speargun,Outside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Speargun,Outside,Caesio cuning,23,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Speargun,Outside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Speargun,Outside,Caesio cuning,20,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Speargun,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Speargun,Outside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Speargun,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Speargun,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Speargun,Outside,Caesio cuning,21,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Speargun,Outside,Caesio cuning,22,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Speargun,Outside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Handline,Outside,Caranx ignobilis,34,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Handline,Outside,Caranx ignobilis,33,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Handline,Outside,Caranx ignobilis,32,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Handline,Outside,Caranx ignobilis,31,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Handline,Outside,Caranx ignobilis,31,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Handline,Outside,Caranx ignobilis,33,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Handline,Outside,Caranx ignobilis,36,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Handline,Outside,Caranx ignobilis,36,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Handline,Outside,Caranx ignobilis,35,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Handline,Outside,Caranx ignobilis,33,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Handline,Outside,Caranx ignobilis,34,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Handline,Outside,Caranx ignobilis,32,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Handline,Outside,Caranx ignobilis,34,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Handline,Outside,Caranx ignobilis,34,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Handline,Outside,Caranx ignobilis,34,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Handline,Outside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Handline,Outside,Caesio cuning,22,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Handline,Outside,Caesio cuning,23,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Handline,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Handline,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Handline,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Handline,Outside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Handline,Outside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Handline,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Handline,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Handline,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Handline,Outside,Caesio cuning,27,1
Indonesia,Karimunjawa National Park,2014,5/5/14,Handline,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,5/6/14,Trap,Inside,Caesio cuning,33,1
Indonesia,Karimunjawa National Park,2014,5/6/14,Trap,Inside,Caesio cuning,30,1
Indonesia,Karimunjawa National Park,2014,5/6/14,Trap,Inside,Caesio cuning,34,1
Indonesia,Karimunjawa National Park,2014,5/6/14,Trap,Inside,Caesio cuning,30,1
Indonesia,Karimunjawa National Park,2014,5/6/14,Trap,Inside,Caesio cuning,28,1
Indonesia,Karimunjawa National Park,2014,5/6/14,Trap,Inside,Caesio cuning,28,1
Indonesia,Karimunjawa National Park,2014,5/6/14,Trap,Inside,Caesio cuning,27,1
Indonesia,Karimunjawa National Park,2014,5/6/14,Trap,Inside,Caesio cuning,29,1
Indonesia,Karimunjawa National Park,2014,5/6/14,Trap,Inside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,5/6/14,Trap,Inside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,5/6/14,Trap,Inside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,5/6/14,Trap,Inside,Caesio cuning,28,1
Indonesia,Karimunjawa National Park,2014,5/6/14,Trap,Inside,Caesio cuning,28,1
Indonesia,Karimunjawa National Park,2014,5/6/14,Trap,Outside,Lutjanus malabaricus,39,1
Indonesia,Karimunjawa National Park,2014,5/6/14,Trap,Outside,Lutjanus malabaricus,38,1
Indonesia,Karimunjawa National Park,2014,5/6/14,Trap,Outside,Lutjanus malabaricus,27,1
Indonesia,Karimunjawa National Park,2014,5/7/14,Speargun,Outside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,5/7/14,Speargun,Outside,Caesio cuning,242,1
Indonesia,Karimunjawa National Park,2014,5/7/14,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,5/7/14,Speargun,Outside,Caesio cuning,23,1
Indonesia,Karimunjawa National Park,2014,5/7/14,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,5/7/14,Speargun,Outside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,5/7/14,Speargun,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,5/7/14,Speargun,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,5/7/14,Speargun,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,5/7/14,Speargun,Outside,Caesio cuning,27,1
Indonesia,Karimunjawa National Park,2014,5/7/14,Speargun,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,5/7/14,Speargun,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,5/7/14,Speargun,Outside,Caesio cuning,28,1
Indonesia,Karimunjawa National Park,2014,5/7/14,Speargun,Outside,Caesio cuning,27,1
Indonesia,Karimunjawa National Park,2014,5/7/14,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,5/7/14,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,5/7/14,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,5/7/14,Speargun,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,5/7/14,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,5/8/14,Handline,Outside,Lutjanus gibbus,30,1
Indonesia,Karimunjawa National Park,2014,5/8/14,Handline,Outside,Lutjanus gibbus,25,1
Indonesia,Karimunjawa National Park,2014,5/8/14,Handline,Outside,Lutjanus gibbus,28,1
Indonesia,Karimunjawa National Park,2014,5/8/14,Handline,Outside,Caesio cuning,30,1
Indonesia,Karimunjawa National Park,2014,5/8/14,Handline,Outside,Caesio cuning,27,1
Indonesia,Karimunjawa National Park,2014,5/8/14,Handline,Outside,Caesio cuning,28,1
Indonesia,Karimunjawa National Park,2014,5/8/14,Handline,Outside,Caesio cuning,28,1
Indonesia,Karimunjawa National Park,2014,5/8/14,Handline,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,5/8/14,Handline,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,5/8/14,Handline,Outside,Caesio cuning,28,1
Indonesia,Karimunjawa National Park,2014,5/8/14,Handline,Outside,Caesio cuning,27,1
Indonesia,Karimunjawa National Park,2014,5/8/14,Handline,Outside,Caesio cuning,27,1
Indonesia,Karimunjawa National Park,2014,5/8/14,Handline,Outside,Caesio cuning,28,1
Indonesia,Karimunjawa National Park,2014,5/8/14,Handline,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,5/8/14,Handline,Outside,Caesio cuning,29,1
Indonesia,Karimunjawa National Park,2014,5/8/14,Handline,Outside,Caesio cuning,27,1
Indonesia,Karimunjawa National Park,2014,5/8/14,Handline,Outside,Caesio cuning,27,1
Indonesia,Karimunjawa National Park,2014,5/8/14,Trap,Inside,Caesio cuning,29,1
Indonesia,Karimunjawa National Park,2014,5/8/14,Trap,Inside,Caesio cuning,33,1
Indonesia,Karimunjawa National Park,2014,5/8/14,Trap,Inside,Caesio cuning,30,1
Indonesia,Karimunjawa National Park,2014,5/8/14,Trap,Inside,Caesio cuning,28,1
Indonesia,Karimunjawa National Park,2014,5/8/14,Trap,Inside,Caesio cuning,28,1
Indonesia,Karimunjawa National Park,2014,5/8/14,Trap,Inside,Caesio cuning,27,1
Indonesia,Karimunjawa National Park,2014,5/8/14,Trap,Inside,Caesio cuning,27,1
Indonesia,Karimunjawa National Park,2014,5/8/14,Trap,Inside,Caesio cuning,28,1
Indonesia,Karimunjawa National Park,2014,5/8/14,Trap,Inside,Caesio cuning,29,1
Indonesia,Karimunjawa National Park,2014,5/8/14,Trap,Inside,Caesio cuning,28,1
Indonesia,Karimunjawa National Park,2014,5/8/14,Trap,Inside,Caesio cuning,27,1
Indonesia,Karimunjawa National Park,2014,5/8/14,Trap,Inside,Caesio cuning,27,1
Indonesia,Karimunjawa National Park,2014,5/8/14,Trap,Inside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,5/8/14,Trap,Inside,Caesio cuning,27,1
Indonesia,Karimunjawa National Park,2014,5/8/14,Trap,Inside,Caesio cuning,27,1
Indonesia,Karimunjawa National Park,2014,5/8/14,Trap,Inside,Caesio cuning,28,1
Indonesia,Karimunjawa National Park,2014,5/8/14,Trap,Inside,Caesio cuning,28,1
Indonesia,Karimunjawa National Park,2014,5/8/14,Trap,Inside,Caesio cuning,29,1
Indonesia,Karimunjawa National Park,2014,5/8/14,Trap,Inside,Caesio cuning,30,1
Indonesia,Karimunjawa National Park,2014,5/11/14,Trap,Outside,Lutjanus malabaricus,49,1
Indonesia,Karimunjawa National Park,2014,5/11/14,Trap,Outside,Lutjanus malabaricus,39,1
Indonesia,Karimunjawa National Park,2014,5/11/14,Handline,Inside,Lutjanus gibbus,36,1
Indonesia,Karimunjawa National Park,2014,5/11/14,Handline,Inside,Lutjanus gibbus,37,1
Indonesia,Karimunjawa National Park,2014,5/11/14,Handline,Inside,Lutjanus gibbus,36,1
Indonesia,Karimunjawa National Park,2014,5/11/14,Handline,Inside,Lutjanus gibbus,35,1
Indonesia,Karimunjawa National Park,2014,5/12/14,Speargun,Outside,Caesio cuning,21,1
Indonesia,Karimunjawa National Park,2014,5/12/14,Speargun,Outside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,5/12/14,Speargun,Outside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,5/12/14,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,5/12/14,Speargun,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,5/12/14,Speargun,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,5/12/14,Speargun,Outside,Caesio cuning,27,1
Indonesia,Karimunjawa National Park,2014,5/12/14,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,5/12/14,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,5/12/14,Speargun,Outside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,5/12/14,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,5/12/14,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,5/12/14,Speargun,Outside,Caesio cuning,22,1
Indonesia,Karimunjawa National Park,2014,5/12/14,Speargun,Outside,Caesio cuning,23,1
Indonesia,Karimunjawa National Park,2014,5/12/14,Speargun,Outside,Caesio cuning,23,1
Indonesia,Karimunjawa National Park,2014,5/12/14,Speargun,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,5/12/14,Speargun,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,5/12/14,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,5/12/14,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,5/12/14,Speargun,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,5/12/14,Speargun,Outside,Caesio cuning,27,1
Indonesia,Karimunjawa National Park,2014,5/12/14,Speargun,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,5/12/14,Speargun,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,5/12/14,Speargun,Outside,Caesio cuning,27,1
Indonesia,Karimunjawa National Park,2014,5/12/14,Speargun,Outside,Caesio cuning,28,1
Indonesia,Karimunjawa National Park,2014,5/12/14,Speargun,Outside,Caesio cuning,28,1
Indonesia,Karimunjawa National Park,2014,5/12/14,Speargun,Outside,Caesio cuning,23,1
Indonesia,Karimunjawa National Park,2014,5/12/14,Speargun,Outside,Caesio cuning,23,1
Indonesia,Karimunjawa National Park,2014,5/12/14,Speargun,Outside,Caesio cuning,23,1
Indonesia,Karimunjawa National Park,2014,5/12/14,Speargun,Outside,Caesio cuning,23,1
Indonesia,Karimunjawa National Park,2014,5/12/14,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,5/12/14,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,5/12/14,Speargun,Outside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,5/12/14,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,5/12/14,Speargun,Outside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,5/18/14,Trap,Outside,Lutjanus malabaricus,34,1
Indonesia,Karimunjawa National Park,2014,5/18/14,Trap,Outside,Lutjanus malabaricus,34,1
Indonesia,Karimunjawa National Park,2014,5/18/14,Trap,Outside,Lutjanus malabaricus,37,1
Indonesia,Karimunjawa National Park,2014,5/18/14,Trap,Outside,Lutjanus malabaricus,57,1
Indonesia,Karimunjawa National Park,2014,5/18/14,Trap,Outside,Lutjanus malabaricus,60,1
Indonesia,Karimunjawa National Park,2014,5/18/14,Trap,Outside,Lutjanus malabaricus,34,1
Indonesia,Karimunjawa National Park,2014,5/18/14,Trap,Outside,Lutjanus malabaricus,29,1
Indonesia,Karimunjawa National Park,2014,5/18/14,Trap,Outside,Lutjanus malabaricus,30,1
Indonesia,Karimunjawa National Park,2014,5/18/14,Trap,Outside,Lutjanus malabaricus,30,1
Indonesia,Karimunjawa National Park,2014,5/18/14,Trap,Outside,Lutjanus malabaricus,31,1
Indonesia,Karimunjawa National Park,2014,5/18/14,Trap,Outside,Lutjanus malabaricus,34,1
Indonesia,Karimunjawa National Park,2014,5/18/14,Trap,Outside,Lutjanus malabaricus,38,1
Indonesia,Karimunjawa National Park,2014,5/20/14,Speargun,Outside,Caesio cuning,22,1
Indonesia,Karimunjawa National Park,2014,5/20/14,Speargun,Outside,Caesio cuning,23,1
Indonesia,Karimunjawa National Park,2014,5/20/14,Speargun,Outside,Caesio cuning,23,1
Indonesia,Karimunjawa National Park,2014,5/20/14,Speargun,Outside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,5/20/14,Speargun,Outside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,5/20/14,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,5/20/14,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,5/20/14,Speargun,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,5/20/14,Speargun,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,5/20/14,Speargun,Outside,Caesio cuning,21,1
Indonesia,Karimunjawa National Park,2014,5/20/14,Speargun,Outside,Caesio cuning,20,1
Indonesia,Karimunjawa National Park,2014,5/20/14,Speargun,Outside,Caesio cuning,23,1
Indonesia,Karimunjawa National Park,2014,5/20/14,Speargun,Outside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,5/20/14,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,5/20/14,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,5/20/14,Speargun,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,5/20/14,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,5/20/14,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,5/20/14,Speargun,Outside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,5/20/14,Speargun,Outside,Caesio cuning,21,1
Indonesia,Karimunjawa National Park,2014,5/20/14,Speargun,Outside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,5/21/14,Speargun,Inside,Caesio cuning,31,1
Indonesia,Karimunjawa National Park,2014,5/21/14,Speargun,Inside,Caesio cuning,36,1
Indonesia,Karimunjawa National Park,2014,5/21/14,Speargun,Inside,Caesio cuning,28,1
Indonesia,Karimunjawa National Park,2014,5/21/14,Speargun,Inside,Caesio cuning,19,1
Indonesia,Karimunjawa National Park,2014,5/21/14,Speargun,Inside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,5/21/14,Speargun,Inside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,5/21/14,Speargun,Inside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,5/21/14,Speargun,Inside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,5/21/14,Speargun,Inside,Caesio cuning,27,1
Indonesia,Karimunjawa National Park,2014,5/21/14,Speargun,Inside,Caesio cuning,28,1
Indonesia,Karimunjawa National Park,2014,5/21/14,Speargun,Inside,Caesio cuning,28,1
Indonesia,Karimunjawa National Park,2014,5/21/14,Speargun,Inside,Caesio cuning,16,1
Indonesia,Karimunjawa National Park,2014,5/21/14,Speargun,Inside,Caesio cuning,17,1
Indonesia,Karimunjawa National Park,2014,5/21/14,Speargun,Inside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,5/21/14,Speargun,Inside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,5/21/14,Speargun,Inside,Caesio cuning,20,1
Indonesia,Karimunjawa National Park,2014,5/21/14,Speargun,Inside,Caesio cuning,21,1
Indonesia,Karimunjawa National Park,2014,5/21/14,Speargun,Inside,Caesio cuning,23,1
Indonesia,Karimunjawa National Park,2014,5/21/14,Speargun,Inside,Caesio cuning,23,1
Indonesia,Karimunjawa National Park,2014,5/21/14,Speargun,Inside,Caesio cuning,23,1
Indonesia,Karimunjawa National Park,2014,5/21/14,Speargun,Inside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,5/21/14,Speargun,Inside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,5/21/14,Speargun,Inside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,5/22/14,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,5/22/14,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,5/22/14,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,5/22/14,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,5/22/14,Speargun,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,5/22/14,Speargun,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,5/22/14,Speargun,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,5/22/14,Speargun,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,5/22/14,Speargun,Outside,Caesio cuning,20,1
Indonesia,Karimunjawa National Park,2014,5/22/14,Speargun,Outside,Caesio cuning,19,1
Indonesia,Karimunjawa National Park,2014,5/22/14,Speargun,Outside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,5/22/14,Speargun,Outside,Caesio cuning,23,1
Indonesia,Karimunjawa National Park,2014,5/22/14,Speargun,Outside,Caesio cuning,27,1
Indonesia,Karimunjawa National Park,2014,5/22/14,Speargun,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,5/22/14,Speargun,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,5/22/14,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,5/22/14,Speargun,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,5/22/14,Speargun,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,5/22/14,Speargun,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,5/22/14,Speargun,Outside,Caesio cuning,20,1
Indonesia,Karimunjawa National Park,2014,5/24/14,Speargun,Inside,Scarus ghobban,30,1
Indonesia,Karimunjawa National Park,2014,5/24/14,Speargun,Inside,Scarus ghobban,27,1
Indonesia,Karimunjawa National Park,2014,5/24/14,Speargun,Inside,Scarus ghobban,28,1
Indonesia,Karimunjawa National Park,2014,5/27/14,Speargun,Outside,Plectropomus leopardus,41,1
Indonesia,Karimunjawa National Park,2014,5/27/14,Speargun,Outside,Caesio cuning,21,1
Indonesia,Karimunjawa National Park,2014,5/27/14,Speargun,Outside,Caesio cuning,22,1
Indonesia,Karimunjawa National Park,2014,5/27/14,Speargun,Outside,Caesio cuning,23,1
Indonesia,Karimunjawa National Park,2014,5/27/14,Speargun,Outside,Caesio cuning,20,1
Indonesia,Karimunjawa National Park,2014,5/27/14,Speargun,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,5/27/14,Speargun,Outside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,5/27/14,Speargun,Outside,Caesio cuning,23,1
Indonesia,Karimunjawa National Park,2014,5/27/14,Speargun,Outside,Caesio cuning,23,1
Indonesia,Karimunjawa National Park,2014,5/27/14,Speargun,Outside,Caesio cuning,22,1
Indonesia,Karimunjawa National Park,2014,5/27/14,Speargun,Outside,Caesio cuning,19,1
Indonesia,Karimunjawa National Park,2014,5/27/14,Speargun,Outside,Caesio cuning,22,1
Indonesia,Karimunjawa National Park,2014,5/27/14,Speargun,Outside,Caesio cuning,21,1
Indonesia,Karimunjawa National Park,2014,5/27/14,Speargun,Outside,Caesio cuning,16,1
Indonesia,Karimunjawa National Park,2014,5/27/14,Speargun,Outside,Caesio cuning,21,1
Indonesia,Karimunjawa National Park,2014,6/2/14,Trap,Inside,Lutjanus gibbus,38,1
Indonesia,Karimunjawa National Park,2014,6/2/14,Trap,Inside,Lutjanus gibbus,31,1
Indonesia,Karimunjawa National Park,2014,6/2/14,Trap,Inside,Lutjanus gibbus,31,1
Indonesia,Karimunjawa National Park,2014,6/2/14,Trap,Inside,Lutjanus malabaricus,65,1
Indonesia,Karimunjawa National Park,2014,6/2/14,Trap,Inside,Lutjanus malabaricus,50,1
Indonesia,Karimunjawa National Park,2014,6/2/14,Trap,Inside,Lutjanus malabaricus,51,1
Indonesia,Karimunjawa National Park,2014,6/2/14,Speargun,Inside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,6/2/14,Speargun,Inside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,6/2/14,Speargun,Inside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,6/2/14,Speargun,Inside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,6/2/14,Speargun,Inside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,6/2/14,Speargun,Inside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,6/2/14,Speargun,Inside,Caesio cuning,29,1
Indonesia,Karimunjawa National Park,2014,6/2/14,Speargun,Inside,Caesio cuning,28,1
Indonesia,Karimunjawa National Park,2014,6/2/14,Speargun,Inside,Caesio cuning,23,1
Indonesia,Karimunjawa National Park,2014,6/2/14,Speargun,Inside,Caesio cuning,23,1
Indonesia,Karimunjawa National Park,2014,6/2/14,Speargun,Inside,Caesio cuning,21,1
Indonesia,Karimunjawa National Park,2014,6/2/14,Speargun,Inside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,6/2/14,Speargun,Inside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,6/2/14,Speargun,Inside,Caesio cuning,21,1
Indonesia,Karimunjawa National Park,2014,6/2/14,Speargun,Inside,Caesio cuning,21,1
Indonesia,Karimunjawa National Park,2014,6/2/14,Speargun,Inside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,6/2/14,Speargun,Inside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,6/2/14,Speargun,Inside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,6/2/14,Speargun,Inside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,6/2/14,Speargun,Inside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Speargun,Inside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Speargun,Inside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Speargun,Inside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2014,6/3/14,Speargun,Inside,Caesio cuning,20,1
