site,year,annual_trip_id,hours,permanent_trip_id,gear,inside_TURF,species,sampled_catch,total_catch
Test_FF_Site,2013,789,8,2013_789,Handline,Outside,Sardinella lemuru,0.326315789,NA
Test_FF_Site,2013,789,8,2013_789,Handline,Outside,Sardinella lemuru,0.326315789,NA
Test_FF_Site,2013,789,8,2013_789,Handline,Outside,Selaroides leptopelis,0.326315789,NA
Test_FF_Site,2013,789,8,2013_789,Handline,Outside,Selaroides leptopelis,0.326315789,NA
Test_FF_Site,2013,789,8,2013_789,Handline,Outside,Selaroides leptopelis,0.326315789,NA
Test_FF_Site,2013,789,8,2013_789,Handline,Outside,Selaroides leptopelis,0.326315789,NA
Test_FF_Site,2013,789,8,2013_789,Handline,Outside,Selaroides leptopelis,0.326315789,NA
Test_FF_Site,2013,789,8,2013_789,Handline,Outside,Selaroides leptopelis,0.326315789,NA
Test_FF_Site,2013,790,8,2013_790,Handline,Outside,Scomberomorus commerson,4.425,18.5
Test_FF_Site,2013,790,8,2013_790,Handline,Outside,Scomberomorus commerson,4.425,NA
Test_FF_Site,2013,790,8,2013_790,Handline,Outside,Scomberomorus commerson,4.425,NA
Test_FF_Site,2013,790,8,2013_790,Handline,Outside,Scomberomorus commerson,4.425,NA
Test_FF_Site,2013,790,8,2013_790,Handline,Outside,Atule mate,0.16,NA
Test_FF_Site,2013,790,8,2013_790,Handline,Outside,Atule mate,0.16,NA
Test_FF_Site,2013,790,8,2013_790,Handline,Outside,Atule mate,0.16,NA
Test_FF_Site,2013,790,8,2013_790,Handline,Outside,Atule mate,0.16,NA
Test_FF_Site,2013,790,8,2013_790,Handline,Outside,Atule mate,0.16,NA
Test_FF_Site,2013,791,8,2013_791,Handline,Outside,Scomberomorus commerson,1.85,7.4
Test_FF_Site,2013,791,8,2013_791,Handline,Outside,Scomberomorus commerson,1.85,NA
Test_FF_Site,2013,791,8,2013_791,Handline,Outside,Scomberomorus commerson,1.85,NA
Test_FF_Site,2013,791,8,2013_791,Handline,Outside,Scomberomorus commerson,1.85,NA
Test_FF_Site,2013,792,8,2013_792,Handline,Outside,Carangoides gymnostethus,0.6625,5.8
Test_FF_Site,2013,792,8,2013_792,Handline,Outside,Carangoides gymnostethus,0.6625,NA
Test_FF_Site,2013,792,8,2013_792,Handline,Outside,Carangoides gymnostethus,0.6625,NA
Test_FF_Site,2013,792,8,2013_792,Handline,Outside,Carangoides gymnostethus,0.6625,NA
Test_FF_Site,2013,792,8,2013_792,Handline,Outside,Carangoides gymnostethus,0.6625,NA
Test_FF_Site,2013,792,8,2013_792,Handline,Outside,Carangoides gymnostethus,0.6625,NA
Test_FF_Site,2013,792,8,2013_792,Handline,Outside,Carangoides gymnostethus,0.6625,NA
Test_FF_Site,2013,792,8,2013_792,Handline,Outside,Carangoides gymnostethus,0.6625,NA
Test_FF_Site,2013,792,8,2013_792,Handline,Outside,Caranx ignobilis,0.166666667,NA
Test_FF_Site,2013,792,8,2013_792,Handline,Outside,Atule mate,0.166666667,NA
Test_FF_Site,2013,792,8,2013_792,Handline,Outside,Atule mate,0.166666667,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Coryphaena hippurus,2.555555556,117
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Coryphaena hippurus,2.555555556,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Coryphaena hippurus,2.555555556,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Coryphaena hippurus,2.555555556,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Coryphaena hippurus,2.555555556,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Coryphaena hippurus,2.555555556,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Coryphaena hippurus,2.555555556,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Coryphaena hippurus,2.555555556,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Coryphaena hippurus,2.555555556,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Atule mate,1.764705882,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Atule mate,1.764705882,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Atule mate,1.764705882,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Atule mate,1.764705882,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Atule mate,1.764705882,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Atule mate,1.764705882,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Atule mate,1.764705882,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Atule mate,1.764705882,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Atule mate,1.764705882,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Atule mate,1.764705882,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Atule mate,1.764705882,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Atule mate,1.764705882,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Rastrelliger kanagurta,1.764705882,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Rastrelliger kanagurta,1.764705882,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Rastrelliger kanagurta,1.764705882,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Rastrelliger kanagurta,1.764705882,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Rastrelliger kanagurta,1.764705882,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Decapterus russelli,2.923076923,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Decapterus russelli,2.923076923,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Decapterus russelli,2.923076923,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Decapterus russelli,2.923076923,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Decapterus russelli,2.923076923,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Decapterus russelli,2.923076923,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Decapterus russelli,2.923076923,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Decapterus russelli,2.923076923,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Decapterus russelli,2.923076923,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Decapterus russelli,2.923076923,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Decapterus russelli,2.923076923,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Decapterus russelli,2.923076923,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Decapterus russelli,2.923076923,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Sardinella lemuru,1.3,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Sardinella lemuru,1.3,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Sardinella lemuru,1.3,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Sardinella lemuru,1.3,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Sardinella lemuru,1.3,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Sardinella lemuru,1.3,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Sardinella lemuru,1.3,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Sardinella lemuru,1.3,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Sardinella lemuru,1.3,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Sardinella lemuru,1.3,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Selaroides leptopelis,1.3,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Selaroides leptopelis,1.3,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Selaroides leptopelis,1.3,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Selaroides leptopelis,1.3,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Selaroides leptopelis,1.3,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Selaroides leptopelis,1.3,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Selaroides leptopelis,1.3,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Selaroides leptopelis,1.3,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Selaroides leptopelis,1.3,NA
Test_FF_Site,2013,793,8,2013_793,Handline,Outside,Selaroides leptopelis,1.3,NA
Test_FF_Site,2013,794,8,2013_794,Speargun,Outside,Plectropomus oligacanthus,1.15,51.38
Test_FF_Site,2013,794,8,2013_794,Speargun,Outside,Rachycentron canadum,2.23,NA
Test_FF_Site,2013,794,8,2013_794,Speargun,Outside,Caesio cuning,1.846153846,NA
Test_FF_Site,2013,794,8,2013_794,Speargun,Outside,Caesio cuning,1.846153846,NA
Test_FF_Site,2013,794,8,2013_794,Speargun,Outside,Caesio cuning,1.846153846,NA
Test_FF_Site,2013,794,8,2013_794,Speargun,Outside,Caesio cuning,1.846153846,NA
Test_FF_Site,2013,794,8,2013_794,Speargun,Outside,Caesio cuning,1.846153846,NA
Test_FF_Site,2013,794,8,2013_794,Speargun,Outside,Caesio cuning,1.846153846,NA
Test_FF_Site,2013,794,8,2013_794,Speargun,Outside,Caesio cuning,1.846153846,NA
Test_FF_Site,2013,794,8,2013_794,Speargun,Outside,Caesio cuning,1.846153846,NA
Test_FF_Site,2013,794,8,2013_794,Speargun,Outside,Caesio cuning,1.846153846,NA
Test_FF_Site,2013,794,8,2013_794,Speargun,Outside,Caesio cuning,1.846153846,NA
Test_FF_Site,2013,794,8,2013_794,Speargun,Outside,Caesio cuning,1.846153846,NA
Test_FF_Site,2013,794,8,2013_794,Speargun,Outside,Caesio cuning,1.846153846,NA
Test_FF_Site,2013,794,8,2013_794,Speargun,Outside,Caesio cuning,1.846153846,NA
Test_FF_Site,2013,794,8,2013_794,Speargun,Outside,Caesio cuning,1.846153846,NA
Test_FF_Site,2013,794,8,2013_794,Speargun,Outside,Caesio cuning,1.846153846,NA
Test_FF_Site,2013,794,8,2013_794,Speargun,Outside,Caesio cuning,1.846153846,NA
Test_FF_Site,2013,794,8,2013_794,Speargun,Outside,Caesio cuning,1.846153846,NA
Test_FF_Site,2013,794,8,2013_794,Speargun,Outside,Caesio cuning,1.846153846,NA
Test_FF_Site,2013,794,8,2013_794,Speargun,Outside,Caesio cuning,1.846153846,NA
Test_FF_Site,2013,794,8,2013_794,Speargun,Outside,Caesio cuning,1.846153846,NA
Test_FF_Site,2013,794,8,2013_794,Speargun,Outside,Caesio cuning,1.846153846,NA
Test_FF_Site,2013,794,8,2013_794,Speargun,Outside,Caesio cuning,1.846153846,NA
Test_FF_Site,2013,794,8,2013_794,Speargun,Outside,Caesio cuning,1.846153846,NA
Test_FF_Site,2013,794,8,2013_794,Speargun,Outside,Caesio cuning,1.846153846,NA
Test_FF_Site,2013,794,8,2013_794,Speargun,Outside,Caesio cuning,1.846153846,NA
Test_FF_Site,2013,794,8,2013_794,Speargun,Outside,Caesio cuning,1.846153846,NA
Test_FF_Site,2013,795,8,2013_795,Handline,Outside,Scomberomorus commerson,1.65,10.7
Test_FF_Site,2013,795,8,2013_795,Handline,Outside,Scomberomorus commerson,1.65,NA
Test_FF_Site,2013,795,8,2013_795,Handline,Outside,Scomberomorus commerson,1.65,NA
Test_FF_Site,2013,795,8,2013_795,Handline,Outside,Scomberomorus commerson,1.65,NA
Test_FF_Site,2013,795,8,2013_795,Handline,Outside,Atule mate,0.183333333,NA
Test_FF_Site,2013,795,8,2013_795,Handline,Outside,Atule mate,0.183333333,NA
Test_FF_Site,2013,795,8,2013_795,Handline,Outside,Atule mate,0.183333333,NA
Test_FF_Site,2013,795,8,2013_795,Handline,Outside,Atule mate,0.183333333,NA
Test_FF_Site,2013,795,8,2013_795,Handline,Outside,Atule mate,0.183333333,NA
Test_FF_Site,2013,795,8,2013_795,Handline,Outside,Atule mate,0.183333333,NA
Test_FF_Site,2013,795,8,2013_795,Handline,Outside,Decapterus russelli,0.428571429,NA
Test_FF_Site,2013,795,8,2013_795,Handline,Outside,Decapterus russelli,0.428571429,NA
Test_FF_Site,2013,795,8,2013_795,Handline,Outside,Decapterus russelli,0.428571429,NA
Test_FF_Site,2013,795,8,2013_795,Handline,Outside,Decapterus russelli,0.428571429,NA
Test_FF_Site,2013,795,8,2013_795,Handline,Outside,Decapterus russelli,0.428571429,NA
Test_FF_Site,2013,795,8,2013_795,Handline,Outside,Decapterus russelli,0.428571429,NA
Test_FF_Site,2013,795,8,2013_795,Handline,Outside,Decapterus russelli,0.428571429,NA
Test_FF_Site,2013,796,8,2013_796,Handline,Outside,Scomberomorus commerson,4.1,18.4
Test_FF_Site,2013,796,8,2013_796,Handline,Outside,Scomberomorus commerson,4.1,NA
Test_FF_Site,2013,796,8,2013_796,Handline,Outside,Scomberomorus commerson,4.1,NA
Test_FF_Site,2013,796,8,2013_796,Handline,Outside,Scomberomorus commerson,4.1,NA
Test_FF_Site,2013,796,8,2013_796,Handline,Outside,Selaroides leptopelis,0.181818182,NA
Test_FF_Site,2013,796,8,2013_796,Handline,Outside,Selaroides leptopelis,0.181818182,NA
Test_FF_Site,2013,796,8,2013_796,Handline,Outside,Selaroides leptopelis,0.181818182,NA
Test_FF_Site,2013,796,8,2013_796,Handline,Outside,Selaroides leptopelis,0.181818182,NA
Test_FF_Site,2013,796,8,2013_796,Handline,Outside,Sardinella lemuru,0.181818182,NA
Test_FF_Site,2013,796,8,2013_796,Handline,Outside,Sardinella lemuru,0.181818182,NA
Test_FF_Site,2013,796,8,2013_796,Handline,Outside,Sardinella lemuru,0.181818182,NA
Test_FF_Site,2013,796,8,2013_796,Handline,Outside,Sardinella lemuru,0.181818182,NA
Test_FF_Site,2013,796,8,2013_796,Handline,Outside,Sardinella lemuru,0.181818182,NA
Test_FF_Site,2013,796,8,2013_796,Handline,Outside,Sardinella lemuru,0.181818182,NA
Test_FF_Site,2013,796,8,2013_796,Handline,Outside,Sardinella lemuru,0.181818182,NA
Test_FF_Site,2013,797,8,2013_797,Handline,Outside,Scomberomorus commerson,3.25,55.4
Test_FF_Site,2013,797,8,2013_797,Handline,Outside,Scomberomorus commerson,3.25,NA
Test_FF_Site,2013,797,8,2013_797,Handline,Outside,Scomberomorus commerson,3.25,NA
Test_FF_Site,2013,797,8,2013_797,Handline,Outside,Scomberomorus commerson,3.25,NA
Test_FF_Site,2013,797,8,2013_797,Handline,Outside,Scomberomorus commerson,3.25,NA
Test_FF_Site,2013,797,8,2013_797,Handline,Outside,Scomberomorus commerson,3.25,NA
Test_FF_Site,2013,797,8,2013_797,Handline,Outside,Elagatis bipinnulata,3.9,NA
Test_FF_Site,2013,797,8,2013_797,Handline,Outside,Atule mate,0.954545455,NA
Test_FF_Site,2013,797,8,2013_797,Handline,Outside,Atule mate,0.954545455,NA
Test_FF_Site,2013,797,8,2013_797,Handline,Outside,Atule mate,0.954545455,NA
Test_FF_Site,2013,797,8,2013_797,Handline,Outside,Atule mate,0.954545455,NA
Test_FF_Site,2013,797,8,2013_797,Handline,Outside,Atule mate,0.954545455,NA
Test_FF_Site,2013,797,8,2013_797,Handline,Outside,Atule mate,0.954545455,NA
Test_FF_Site,2013,797,8,2013_797,Handline,Outside,Atule mate,0.954545455,NA
Test_FF_Site,2013,797,8,2013_797,Handline,Outside,Atule mate,0.954545455,NA
Test_FF_Site,2013,797,8,2013_797,Handline,Outside,Atule mate,0.954545455,NA
Test_FF_Site,2013,797,8,2013_797,Handline,Outside,Atule mate,0.954545455,NA
Test_FF_Site,2013,797,8,2013_797,Handline,Outside,Atule mate,0.954545455,NA
Test_FF_Site,2013,797,8,2013_797,Handline,Outside,Atule mate,0.954545455,NA
Test_FF_Site,2013,797,8,2013_797,Handline,Outside,Atule mate,0.954545455,NA
Test_FF_Site,2013,797,8,2013_797,Handline,Outside,Atule mate,0.954545455,NA
Test_FF_Site,2013,797,8,2013_797,Handline,Outside,Atule mate,0.954545455,NA
Test_FF_Site,2013,797,8,2013_797,Handline,Outside,Atule mate,0.954545455,NA
Test_FF_Site,2013,797,8,2013_797,Handline,Outside,Atule mate,0.954545455,NA
Test_FF_Site,2013,797,8,2013_797,Handline,Outside,Atule mate,0.954545455,NA
Test_FF_Site,2013,797,8,2013_797,Handline,Outside,Atule mate,0.954545455,NA
Test_FF_Site,2013,797,8,2013_797,Handline,Outside,Atule mate,0.954545455,NA
Test_FF_Site,2013,797,8,2013_797,Handline,Outside,Atule mate,0.954545455,NA
Test_FF_Site,2013,797,8,2013_797,Handline,Outside,Atule mate,0.954545455,NA
Test_FF_Site,2013,797,8,2013_797,Handline,Outside,Sardinella lemuru,1.1,NA
Test_FF_Site,2013,797,8,2013_797,Handline,Outside,Sardinella lemuru,1.1,NA
Test_FF_Site,2013,797,8,2013_797,Handline,Outside,Sardinella lemuru,1.1,NA
Test_FF_Site,2013,797,8,2013_797,Handline,Outside,Sardinella lemuru,1.1,NA
Test_FF_Site,2013,797,8,2013_797,Handline,Outside,Sardinella lemuru,1.1,NA
Test_FF_Site,2013,797,8,2013_797,Handline,Outside,Sardinella lemuru,1.1,NA
Test_FF_Site,2013,797,8,2013_797,Handline,Outside,Sardinella lemuru,1.1,NA
Test_FF_Site,2013,797,8,2013_797,Handline,Outside,Sardinella lemuru,1.1,NA
Test_FF_Site,2013,797,8,2013_797,Handline,Outside,Sardinella lemuru,1.1,NA
Test_FF_Site,2013,797,8,2013_797,Handline,Outside,Sardinella lemuru,1.1,NA
Test_FF_Site,2013,798,8,2013_798,Handline,Outside,Coryphaena hippurus,4.5,37.77
Test_FF_Site,2013,798,8,2013_798,Handline,Outside,Lutjanus malabaricus,0.333333333,NA
Test_FF_Site,2013,798,8,2013_798,Handline,Outside,Lutjanus malabaricus,0.333333333,NA
Test_FF_Site,2013,798,8,2013_798,Handline,Outside,Lutjanus malabaricus,0.333333333,NA
Test_FF_Site,2013,798,8,2013_798,Handline,Outside,Lutjanus malabaricus,0.333333333,NA
Test_FF_Site,2013,798,8,2013_798,Handline,Outside,Lutjanus malabaricus,0.333333333,NA
Test_FF_Site,2013,798,8,2013_798,Handline,Outside,Lutjanus malabaricus,0.333333333,NA
Test_FF_Site,2013,798,8,2013_798,Handline,Outside,Epinephelus areolatus,0.34,NA
Test_FF_Site,2013,798,8,2013_798,Handline,Outside,Epinephelus areolatus,0.27,NA
Test_FF_Site,2013,798,8,2013_798,Handline,Outside,Decapterus russelli,0.608695652,NA
Test_FF_Site,2013,798,8,2013_798,Handline,Outside,Decapterus russelli,0.608695652,NA
Test_FF_Site,2013,798,8,2013_798,Handline,Outside,Decapterus russelli,0.608695652,NA
Test_FF_Site,2013,798,8,2013_798,Handline,Outside,Decapterus russelli,0.608695652,NA
Test_FF_Site,2013,798,8,2013_798,Handline,Outside,Decapterus russelli,0.608695652,NA
Test_FF_Site,2013,798,8,2013_798,Handline,Outside,Decapterus russelli,0.608695652,NA
Test_FF_Site,2013,798,8,2013_798,Handline,Outside,Decapterus russelli,0.608695652,NA
Test_FF_Site,2013,798,8,2013_798,Handline,Outside,Decapterus russelli,0.608695652,NA
Test_FF_Site,2013,798,8,2013_798,Handline,Outside,Decapterus russelli,0.608695652,NA
Test_FF_Site,2013,798,8,2013_798,Handline,Outside,Decapterus russelli,0.608695652,NA
Test_FF_Site,2013,798,8,2013_798,Handline,Outside,Decapterus russelli,0.608695652,NA
Test_FF_Site,2013,798,8,2013_798,Handline,Outside,Decapterus russelli,0.608695652,NA
Test_FF_Site,2013,798,8,2013_798,Handline,Outside,Decapterus russelli,0.608695652,NA
Test_FF_Site,2013,798,8,2013_798,Handline,Outside,Selaroides leptopelis,0.608695652,NA
Test_FF_Site,2013,798,8,2013_798,Handline,Outside,Selaroides leptopelis,0.608695652,NA
Test_FF_Site,2013,798,8,2013_798,Handline,Outside,Selaroides leptopelis,0.608695652,NA
Test_FF_Site,2013,798,8,2013_798,Handline,Outside,Selaroides leptopelis,0.608695652,NA
Test_FF_Site,2013,798,8,2013_798,Handline,Outside,Selaroides leptopelis,0.608695652,NA
Test_FF_Site,2013,798,8,2013_798,Handline,Outside,Selaroides leptopelis,0.608695652,NA
Test_FF_Site,2013,798,8,2013_798,Handline,Outside,Selaroides leptopelis,0.608695652,NA
Test_FF_Site,2013,798,8,2013_798,Handline,Outside,Selaroides leptopelis,0.608695652,NA
Test_FF_Site,2013,798,8,2013_798,Handline,Outside,Selaroides leptopelis,0.608695652,NA
Test_FF_Site,2013,798,8,2013_798,Handline,Outside,Selaroides leptopelis,0.608695652,NA
Test_FF_Site,2013,798,8,2013_798,Handline,Outside,Atule mate,1.272727273,NA
Test_FF_Site,2013,798,8,2013_798,Handline,Outside,Atule mate,1.272727273,NA
Test_FF_Site,2013,798,8,2013_798,Handline,Outside,Atule mate,1.272727273,NA
Test_FF_Site,2013,798,8,2013_798,Handline,Outside,Atule mate,1.272727273,NA
Test_FF_Site,2013,798,8,2013_798,Handline,Outside,Atule mate,1.272727273,NA
Test_FF_Site,2013,798,8,2013_798,Handline,Outside,Atule mate,1.272727273,NA
Test_FF_Site,2013,798,8,2013_798,Handline,Outside,Atule mate,1.272727273,NA
Test_FF_Site,2013,798,8,2013_798,Handline,Outside,Atule mate,1.272727273,NA
Test_FF_Site,2013,798,8,2013_798,Handline,Outside,Atule mate,1.272727273,NA
Test_FF_Site,2013,798,8,2013_798,Handline,Outside,Atule mate,1.272727273,NA
Test_FF_Site,2013,798,8,2013_798,Handline,Outside,Atule mate,1.272727273,NA
Test_FF_Site,2013,798,8,2013_798,Handline,Outside,Plectropomus leopardus,2.66,NA
Test_FF_Site,2013,799,8,2013_799,Handline,Outside,Scomberomorus commerson,4.133333333,28
Test_FF_Site,2013,799,8,2013_799,Handline,Outside,Scomberomorus commerson,4.133333333,NA
Test_FF_Site,2013,799,8,2013_799,Handline,Outside,Scomberomorus commerson,4.133333333,NA
Test_FF_Site,2013,799,8,2013_799,Handline,Outside,Atule mate,1.272727273,NA
Test_FF_Site,2013,799,8,2013_799,Handline,Outside,Atule mate,1.272727273,NA
Test_FF_Site,2013,799,8,2013_799,Handline,Outside,Atule mate,1.272727273,NA
Test_FF_Site,2013,799,8,2013_799,Handline,Outside,Atule mate,1.272727273,NA
Test_FF_Site,2013,799,8,2013_799,Handline,Outside,Atule mate,1.272727273,NA
Test_FF_Site,2013,799,8,2013_799,Handline,Outside,Atule mate,1.272727273,NA
Test_FF_Site,2013,799,8,2013_799,Handline,Outside,Atule mate,1.272727273,NA
Test_FF_Site,2013,799,8,2013_799,Handline,Outside,Atule mate,1.272727273,NA
Test_FF_Site,2013,799,8,2013_799,Handline,Outside,Atule mate,1.272727273,NA
Test_FF_Site,2013,799,8,2013_799,Handline,Outside,Atule mate,1.272727273,NA
Test_FF_Site,2013,799,8,2013_799,Handline,Outside,Atule mate,1.272727273,NA
Test_FF_Site,2013,799,8,2013_799,Handline,Outside,Caesio cuning,0.266666667,NA
Test_FF_Site,2013,799,8,2013_799,Handline,Outside,Caesio cuning,0.266666667,NA
Test_FF_Site,2013,799,8,2013_799,Handline,Outside,Caesio cuning,0.266666667,NA
Test_FF_Site,2013,799,8,2013_799,Handline,Outside,Caesio cuning,0.266666667,NA
Test_FF_Site,2013,799,8,2013_799,Handline,Outside,Caesio cuning,0.266666667,NA
Test_FF_Site,2013,799,8,2013_799,Handline,Outside,Caesio cuning,0.266666667,NA
Test_FF_Site,2013,800,8,2013_800,Handline,Inside,Scomberomorus commerson,3.9,7.9
Test_FF_Site,2013,800,8,2013_800,Handline,Inside,Euthynnus affinis,0.571428571,NA
Test_FF_Site,2013,800,8,2013_800,Handline,Inside,Euthynnus affinis,0.571428571,NA
Test_FF_Site,2013,800,8,2013_800,Handline,Inside,Euthynnus affinis,0.571428571,NA
Test_FF_Site,2013,800,8,2013_800,Handline,Inside,Euthynnus affinis,0.571428571,NA
Test_FF_Site,2013,800,8,2013_800,Handline,Inside,Euthynnus affinis,0.571428571,NA
Test_FF_Site,2013,800,8,2013_800,Handline,Inside,Euthynnus affinis,0.571428571,NA
Test_FF_Site,2013,800,8,2013_800,Handline,Inside,Euthynnus affinis,0.571428571,NA
Test_FF_Site,2013,801,8,2013_801,Handline,Outside,Carangoides gymnostethus,1.628571429,17.528
Test_FF_Site,2013,801,8,2013_801,Handline,Outside,Carangoides gymnostethus,1.628571429,NA
Test_FF_Site,2013,801,8,2013_801,Handline,Outside,Carangoides gymnostethus,1.628571429,NA
Test_FF_Site,2013,801,8,2013_801,Handline,Outside,Carangoides gymnostethus,1.628571429,NA
Test_FF_Site,2013,801,8,2013_801,Handline,Outside,Carangoides gymnostethus,1.628571429,NA
Test_FF_Site,2013,801,8,2013_801,Handline,Outside,Carangoides gymnostethus,1.628571429,NA
Test_FF_Site,2013,801,8,2013_801,Handline,Outside,Carangoides gymnostethus,1.628571429,NA
Test_FF_Site,2013,801,8,2013_801,Handline,Outside,Carangoides gymnostethus,1.628571429,NA
Test_FF_Site,2013,801,8,2013_801,Handline,Outside,Elagatis bipinnulata,2.0,NA
Test_FF_Site,2013,801,8,2013_801,Handline,Outside,Sphyraena barracuda,2.5,NA
Test_FF_Site,2013,802,8,2013_802,Handline,Outside,Scomberomorus commerson,3.3,13.2
Test_FF_Site,2013,802,8,2013_802,Handline,Outside,Scomberomorus commerson,3.3,NA
Test_FF_Site,2013,802,8,2013_802,Handline,Outside,Scomberomorus commerson,3.3,NA
Test_FF_Site,2013,802,8,2013_802,Handline,Outside,Scomberomorus commerson,3.3,NA
Test_FF_Site,2013,803,8,2013_803,Handline,Outside,Carangoides gymnostethus,0.55,8
Test_FF_Site,2013,803,8,2013_803,Handline,Outside,Carangoides gymnostethus,0.55,NA
Test_FF_Site,2013,803,8,2013_803,Handline,Outside,Lutjanus malabaricus,0.985714286,NA
Test_FF_Site,2013,803,8,2013_803,Handline,Outside,Lutjanus malabaricus,0.985714286,NA
Test_FF_Site,2013,803,8,2013_803,Handline,Outside,Lutjanus malabaricus,0.985714286,NA
Test_FF_Site,2013,803,8,2013_803,Handline,Outside,Lutjanus malabaricus,0.985714286,NA
Test_FF_Site,2013,803,8,2013_803,Handline,Outside,Lutjanus malabaricus,0.985714286,NA
Test_FF_Site,2013,803,8,2013_803,Handline,Outside,Lutjanus malabaricus,0.985714286,NA
Test_FF_Site,2013,803,8,2013_803,Handline,Outside,Lutjanus malabaricus,0.985714286,NA
Test_FF_Site,2013,804,8,2013_804,Handline,Inside,Carangoides gymnostethus,1.3,18.7
Test_FF_Site,2013,804,8,2013_804,Handline,Inside,Carangoides gymnostethus,1.3,NA
Test_FF_Site,2013,804,8,2013_804,Handline,Inside,Carangoides gymnostethus,1.3,NA
Test_FF_Site,2013,804,8,2013_804,Handline,Inside,Carangoides gymnostethus,1.3,NA
Test_FF_Site,2013,804,8,2013_804,Handline,Inside,Carangoides gymnostethus,1.3,NA
Test_FF_Site,2013,804,8,2013_804,Handline,Inside,Carangoides gymnostethus,1.3,NA
Test_FF_Site,2013,804,8,2013_804,Handline,Inside,Carangoides gymnostethus,1.3,NA
Test_FF_Site,2013,804,8,2013_804,Handline,Inside,Carangoides gymnostethus,1.3,NA
Test_FF_Site,2013,804,8,2013_804,Handline,Inside,Carangoides oblongus,0.125,NA
Test_FF_Site,2013,804,8,2013_804,Handline,Inside,Carangoides oblongus,0.125,NA
Test_FF_Site,2013,804,8,2013_804,Handline,Inside,Carangoides oblongus,0.125,NA
Test_FF_Site,2013,804,8,2013_804,Handline,Inside,Carangoides oblongus,0.125,NA
