country,site,year,date,gear,inside_area,species,length_cm
Indonesia,Karimunjawa National Park,2010,9/25/10,Handline,Inside,Lutjanus gibbus,40
Indonesia,Karimunjawa National Park,2010,9/25/10,Speargun,Inside,Caesio cuning,23
Indonesia,Karimunjawa National Park,2010,9/25/10,Speargun,Inside,Plectropomus oligacanthus,45
Indonesia,Karimunjawa National Park,2010,9/26/10,Speargun,Inside,Caesio cuning,20
Indonesia,Karimunjawa National Park,2010,9/26/10,Speargun,Inside,Plectropomus leopardus,48
Indonesia,Karimunjawa National Park,2010,9/26/10,Speargun,Inside,Plectropomus leopardus,43
Indonesia,Karimunjawa National Park,2010,9/26/10,Speargun,Inside,Plectropomus oligacanthus,39
Indonesia,Karimunjawa National Park,2010,9/26/10,Speargun,Inside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2010,9/26/10,Handline,Inside,Caesio cuning,22
Indonesia,Karimunjawa National Park,2010,9/26/10,Handline,Inside,Plectropomus leopardus,43
Indonesia,Karimunjawa National Park,2010,10/2/10,Speargun,Inside,Caesio cuning,18
Indonesia,Karimunjawa National Park,2010,10/2/10,Speargun,Inside,Plectropomus oligacanthus,57
Indonesia,Karimunjawa National Park,2010,10/2/10,Speargun,Inside,Plectropomus areolatus,38
Indonesia,Karimunjawa National Park,2010,10/2/10,Speargun,Inside,Caesio cuning,23
Indonesia,Karimunjawa National Park,2010,10/2/10,Speargun,Inside,Plectropomus areolatus,43
Indonesia,Karimunjawa National Park,2010,10/2/10,Speargun,Inside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2010,10/2/10,Speargun,Inside,Plectropomus oligacanthus,54
Indonesia,Karimunjawa National Park,2010,10/2/10,Speargun,Inside,Plectropomus leopardus,49
Indonesia,Karimunjawa National Park,2010,10/2/10,Speargun,Inside,Caesio cuning,23
Indonesia,Karimunjawa National Park,2010,10/2/10,Handline,Inside,Plectropomus leopardus,40
Indonesia,Karimunjawa National Park,2010,10/2/10,Muroami,Inside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2010,10/2/10,Handline,Inside,Plectropomus oligacanthus,54
Indonesia,Karimunjawa National Park,2010,10/2/10,Handline,Inside,Lutjanus malabaricus,46
Indonesia,Karimunjawa National Park,2010,10/3/10,Speargun,Inside,Caesio cuning,23
Indonesia,Karimunjawa National Park,2010,10/3/10,Speargun,Inside,Plectropomus areolatus,56
Indonesia,Karimunjawa National Park,2010,10/3/10,Speargun,Inside,Plectropomus leopardus,42
Indonesia,Karimunjawa National Park,2010,10/3/10,Speargun,Inside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2010,10/3/10,Speargun,Inside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2010,10/3/10,Speargun,Inside,Scarus ghobban,24
Indonesia,Karimunjawa National Park,2010,10/3/10,Speargun,Inside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2010,10/3/10,Speargun,Outside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2010,10/3/10,Handline,Outside,Lutjanus malabaricus,64
Indonesia,Karimunjawa National Park,2010,10/3/10,Handline,Outside,Lutjanus malabaricus,53
Indonesia,Karimunjawa National Park,2010,10/3/10,Handline,Outside,Lutjanus malabaricus,37
Indonesia,Karimunjawa National Park,2010,10/3/10,Handline,Outside,Lutjanus malabaricus,42
Indonesia,Karimunjawa National Park,2010,10/4/10,Speargun,Outside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2010,10/4/10,Speargun,Outside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2010,10/4/10,Speargun,Outside,Plectropomus oligacanthus,45
Indonesia,Karimunjawa National Park,2010,10/4/10,Speargun,Outside,Plectropomus oligacanthus,39
Indonesia,Karimunjawa National Park,2010,10/4/10,Speargun,Inside,Caesio cuning,18
Indonesia,Karimunjawa National Park,2010,10/4/10,Speargun,Inside,Plectropomus leopardus,32
Indonesia,Karimunjawa National Park,2010,10/4/10,Speargun,Inside,Plectropomus leopardus,25
Indonesia,Karimunjawa National Park,2010,10/4/10,Speargun,Inside,Plectropomus oligacanthus,26
Indonesia,Karimunjawa National Park,2010,10/4/10,Handline,Outside,Lutjanus malabaricus,45
Indonesia,Karimunjawa National Park,2010,10/5/10,Speargun,Outside,Caesio cuning,23
Indonesia,Karimunjawa National Park,2010,10/5/10,Speargun,Inside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2010,10/5/10,Speargun,Inside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2010,10/5/10,Speargun,Inside,Plectropomus areolatus,45
Indonesia,Karimunjawa National Park,2010,10/5/10,Speargun,Inside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2010,10/6/10,Speargun,Outside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2010,10/6/10,Speargun,Outside,Plectropomus oligacanthus,37
Indonesia,Karimunjawa National Park,2010,10/6/10,Speargun,Outside,Plectropomus oligacanthus,56
Indonesia,Karimunjawa National Park,2010,10/6/10,Muroami,Inside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2010,10/6/10,Handline,Inside,Plectropomus oligacanthus,53
Indonesia,Karimunjawa National Park,2010,10/6/10,Handline,Inside,Plectropomus oligacanthus,45
Indonesia,Karimunjawa National Park,2010,10/6/10,Speargun,Inside,Caesio cuning,20
Indonesia,Karimunjawa National Park,2010,10/6/10,Speargun,Inside,Plectropomus leopardus,48
Indonesia,Karimunjawa National Park,2010,10/6/10,Speargun,Inside,Plectropomus leopardus,43
Indonesia,Karimunjawa National Park,2010,10/6/10,Speargun,Inside,Plectropomus oligacanthus,39
Indonesia,Karimunjawa National Park,2010,10/6/10,Speargun,Inside,Plectropomus oligacanthus,34
Indonesia,Karimunjawa National Park,2010,10/6/10,Speargun,Inside,Plectropomus areolatus,45
Indonesia,Karimunjawa National Park,2010,10/6/10,Speargun,Inside,Plectropomus areolatus,43
Indonesia,Karimunjawa National Park,2010,10/6/10,Speargun,Outside,Plectropomus oligacanthus,37
Indonesia,Karimunjawa National Park,2010,10/6/10,Speargun,Outside,Plectropomus areolatus,39
Indonesia,Karimunjawa National Park,2010,10/6/10,Speargun,Outside,Plectropomus areolatus,37
Indonesia,Karimunjawa National Park,2010,10/6/10,Speargun,Outside,Caesio cuning,23
Indonesia,Karimunjawa National Park,2010,10/6/10,Handline,Inside,Plectropomus oligacanthus,51
Indonesia,Karimunjawa National Park,2010,10/7/10,Speargun,Inside,Plectropomus oligacanthus,37
Indonesia,Karimunjawa National Park,2010,10/7/10,Speargun,Inside,Plectropomus areolatus,39
Indonesia,Karimunjawa National Park,2010,10/7/10,Speargun,Outside,Caesio cuning,23
Indonesia,Karimunjawa National Park,2010,10/7/10,Speargun,Outside,Plectropomus areolatus,48
Indonesia,Karimunjawa National Park,2010,10/7/10,Speargun,Outside,Plectropomus oligacanthus,36
Indonesia,Karimunjawa National Park,2010,10/7/10,Speargun,Outside,Caesio cuning,23
Indonesia,Karimunjawa National Park,2010,10/7/10,Speargun,Outside,Plectropomus areolatus,43
Indonesia,Karimunjawa National Park,2010,10/7/10,Speargun,Outside,Plectropomus oligacanthus,32
Indonesia,Karimunjawa National Park,2010,10/7/10,Speargun,Outside,Caesio cuning,23
Indonesia,Karimunjawa National Park,2010,10/7/10,Speargun,Outside,Plectropomus oligacanthus,34
Indonesia,Karimunjawa National Park,2010,10/7/10,Speargun,Inside,Caesio cuning,23
Indonesia,Karimunjawa National Park,2010,10/9/10,Speargun,Outside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2010,10/9/10,Speargun,Outside,Plectropomus oligacanthus,42
Indonesia,Karimunjawa National Park,2010,10/9/10,Speargun,Outside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2010,10/9/10,Speargun,Outside,Plectropomus areolatus,38
Indonesia,Karimunjawa National Park,2010,10/9/10,Speargun,Outside,Plectropomus oligacanthus,31
Indonesia,Karimunjawa National Park,2010,10/11/10,Speargun,Inside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2010,10/11/10,Speargun,Outside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2010,10/11/10,Speargun,Outside,Plectropomus oligacanthus,39
Indonesia,Karimunjawa National Park,2010,10/11/10,Speargun,Outside,Plectropomus oligacanthus,41
Indonesia,Karimunjawa National Park,2010,10/11/10,Speargun,Outside,Scarus ghobban,24
Indonesia,Karimunjawa National Park,2010,10/11/10,Speargun,Outside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2010,10/11/10,Speargun,Outside,Plectropomus leopardus,41
Indonesia,Karimunjawa National Park,2010,10/11/10,Speargun,Outside,Plectropomus oligacanthus,40
Indonesia,Karimunjawa National Park,2010,10/11/10,Speargun,Outside,Plectropomus areolatus,39
Indonesia,Karimunjawa National Park,2010,10/12/10,Speargun,Outside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2010,10/12/10,Speargun,Outside,Plectropomus oligacanthus,41
Indonesia,Karimunjawa National Park,2010,10/12/10,Speargun,Outside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2010,10/12/10,Speargun,Outside,Plectropomus oligacanthus,39
Indonesia,Karimunjawa National Park,2010,10/12/10,Speargun,Outside,Plectropomus areolatus,53
Indonesia,Karimunjawa National Park,2010,10/12/10,Speargun,Inside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2010,10/12/10,Speargun,Inside,Plectropomus oligacanthus,37
Indonesia,Karimunjawa National Park,2010,10/13/10,Speargun,Inside,Plectropomus oligacanthus,55
Indonesia,Karimunjawa National Park,2010,10/13/10,Speargun,Inside,Plectropomus oligacanthus,44
Indonesia,Karimunjawa National Park,2010,10/13/10,Speargun,Inside,Plectropomus oligacanthus,46
Indonesia,Karimunjawa National Park,2010,10/13/10,Speargun,Inside,Caesio cuning,20
Indonesia,Karimunjawa National Park,2010,10/13/10,Speargun,Inside,Caesio cuning,20
Indonesia,Karimunjawa National Park,2010,10/13/10,Speargun,Inside,Bolbometopon muricatum,40
Indonesia,Karimunjawa National Park,2010,10/13/10,Speargun,Inside,Plectropomus oligacanthus,37
Indonesia,Karimunjawa National Park,2010,10/14/10,Speargun,Inside,Plectropomus areolatus,56
Indonesia,Karimunjawa National Park,2010,10/14/10,Speargun,Inside,Caesio cuning,23
Indonesia,Karimunjawa National Park,2010,10/14/10,Speargun,Inside,Caesio cuning,22
Indonesia,Karimunjawa National Park,2010,10/14/10,Speargun,Inside,Plectropomus oligacanthus,51
Indonesia,Karimunjawa National Park,2010,10/14/10,Speargun,Inside,Plectropomus oligacanthus,40
Indonesia,Karimunjawa National Park,2010,10/14/10,Speargun,Inside,Plectropomus oligacanthus,47
Indonesia,Karimunjawa National Park,2010,10/14/10,Speargun,Inside,Plectropomus oligacanthus,49
Indonesia,Karimunjawa National Park,2010,10/14/10,Speargun,Inside,Plectropomus oligacanthus,37
Indonesia,Karimunjawa National Park,2010,10/14/10,Speargun,Outside,Caesio cuning,18
Indonesia,Karimunjawa National Park,2010,10/14/10,Speargun,Outside,Bolbometopon muricatum,47
Indonesia,Karimunjawa National Park,2010,10/14/10,Speargun,Outside,Plectropomus oligacanthus,47
Indonesia,Karimunjawa National Park,2010,10/14/10,Speargun,Outside,Plectropomus oligacanthus,37
Indonesia,Karimunjawa National Park,2010,10/14/10,Speargun,Outside,Plectropomus oligacanthus,34
Indonesia,Karimunjawa National Park,2010,10/14/10,Speargun,Outside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2010,10/17/10,Handline,Inside,Caesio cuning,22
Indonesia,Karimunjawa National Park,2010,10/17/10,Handline,Inside,Caranx ignobilis,60
Indonesia,Karimunjawa National Park,2010,10/17/10,Handline,Inside,Plectropomus oligacanthus,51
Indonesia,Karimunjawa National Park,2010,10/17/10,Handline,Inside,Plectropomus oligacanthus,52
Indonesia,Karimunjawa National Park,2010,10/17/10,Handline,Inside,Plectropomus oligacanthus,50
Indonesia,Karimunjawa National Park,2010,10/17/10,Handline,Inside,Plectropomus oligacanthus,50
Indonesia,Karimunjawa National Park,2010,10/17/10,Handline,Inside,Plectropomus oligacanthus,54
Indonesia,Karimunjawa National Park,2010,10/17/10,Handline,Inside,Plectropomus oligacanthus,43
Indonesia,Karimunjawa National Park,2010,10/17/10,Handline,Inside,Plectropomus oligacanthus,58
Indonesia,Karimunjawa National Park,2010,10/17/10,Handline,Inside,Plectropomus oligacanthus,56
Indonesia,Karimunjawa National Park,2010,10/17/10,Handline,Inside,Lutjanus malabaricus,37
Indonesia,Karimunjawa National Park,2010,10/17/10,Handline,Outside,Lutjanus malabaricus,29
Indonesia,Karimunjawa National Park,2010,10/18/10,Speargun,Outside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2010,10/18/10,Speargun,Inside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2010,10/18/10,Speargun,Inside,Plectropomus oligacanthus,36
Indonesia,Karimunjawa National Park,2010,10/18/10,Speargun,Outside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2010,10/18/10,Speargun,Outside,Plectropomus oligacanthus,54
Indonesia,Karimunjawa National Park,2010,10/18/10,Speargun,Outside,Plectropomus oligacanthus,47
Indonesia,Karimunjawa National Park,2010,10/18/10,Speargun,Outside,Plectropomus oligacanthus,48
Indonesia,Karimunjawa National Park,2010,10/18/10,Speargun,Outside,Plectropomus oligacanthus,50
Indonesia,Karimunjawa National Park,2010,10/18/10,Speargun,Outside,Caesio cuning,21
Indonesia,Karimunjawa National Park,2010,10/18/10,Speargun,Outside,Plectropomus areolatus,39
Indonesia,Karimunjawa National Park,2010,10/18/10,Speargun,Outside,Plectropomus oligacanthus,30
Indonesia,Karimunjawa National Park,2010,10/18/10,Speargun,Inside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2010,10/18/10,Speargun,Inside,Plectropomus oligacanthus,66
Indonesia,Karimunjawa National Park,2010,10/18/10,Speargun,Inside,Plectropomus oligacanthus,45
Indonesia,Karimunjawa National Park,2010,10/18/10,Speargun,Inside,Plectropomus oligacanthus,34
Indonesia,Karimunjawa National Park,2010,10/18/10,Speargun,Inside,Bolbometopon muricatum,76
Indonesia,Karimunjawa National Park,2010,10/18/10,Speargun,Inside,Bolbometopon muricatum,74
Indonesia,Karimunjawa National Park,2010,10/18/10,Speargun,Inside,Bolbometopon muricatum,66
Indonesia,Karimunjawa National Park,2010,11/1/10,Speargun,Inside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2010,11/1/10,Speargun,Inside,Plectropomus oligacanthus,52
Indonesia,Karimunjawa National Park,2010,11/1/10,Speargun,Inside,Plectropomus oligacanthus,38
Indonesia,Karimunjawa National Park,2010,11/1/10,Speargun,Inside,Plectropomus oligacanthus,36
Indonesia,Karimunjawa National Park,2010,11/1/10,Speargun,Inside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2010,11/1/10,Speargun,Inside,Plectropomus oligacanthus,49
Indonesia,Karimunjawa National Park,2010,11/1/10,Speargun,Inside,Plectropomus oligacanthus,36
Indonesia,Karimunjawa National Park,2010,11/1/10,Speargun,Outside,Caesio cuning,26
Indonesia,Karimunjawa National Park,2010,11/1/10,Speargun,Outside,Plectropomus leopardus,57
Indonesia,Karimunjawa National Park,2010,11/1/10,Speargun,Outside,Bolbometopon muricatum,79
Indonesia,Karimunjawa National Park,2010,11/1/10,Speargun,Outside,Caesio cuning,26
Indonesia,Karimunjawa National Park,2010,11/1/10,Speargun,Outside,Plectropomus oligacanthus,41
Indonesia,Karimunjawa National Park,2010,11/1/10,Handline,Inside,Caesio cuning,20
Indonesia,Karimunjawa National Park,2010,11/2/10,Speargun,Inside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2010,11/2/10,Speargun,Inside,Plectropomus areolatus,46
Indonesia,Karimunjawa National Park,2010,11/2/10,Handline,Inside,Caranx ignobilis,67
Indonesia,Karimunjawa National Park,2010,11/2/10,Handline,Inside,Plectropomus oligacanthus,54
Indonesia,Karimunjawa National Park,2010,11/2/10,Handline,Inside,Plectropomus oligacanthus,52
Indonesia,Karimunjawa National Park,2010,11/3/10,Speargun,Inside,Plectropomus oligacanthus,52
Indonesia,Karimunjawa National Park,2010,11/3/10,Speargun,Inside,Plectropomus leopardus,51
Indonesia,Karimunjawa National Park,2010,11/3/10,Speargun,Inside,Plectropomus areolatus,42
Indonesia,Karimunjawa National Park,2010,11/3/10,Speargun,Inside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2010,11/3/10,Speargun,Inside,Caesio cuning,20
Indonesia,Karimunjawa National Park,2010,11/3/10,Speargun,Inside,Plectropomus areolatus,54
Indonesia,Karimunjawa National Park,2010,11/3/10,Handline,Inside,Plectropomus oligacanthus,57
Indonesia,Karimunjawa National Park,2010,11/4/10,Speargun,Inside,Plectropomus oligacanthus,51
Indonesia,Karimunjawa National Park,2010,11/4/10,Speargun,Inside,Plectropomus oligacanthus,54
Indonesia,Karimunjawa National Park,2010,11/4/10,Speargun,Inside,Plectropomus oligacanthus,55
Indonesia,Karimunjawa National Park,2010,11/4/10,Speargun,Inside,Plectropomus oligacanthus,38
Indonesia,Karimunjawa National Park,2010,11/4/10,Speargun,Inside,Plectropomus oligacanthus,49
Indonesia,Karimunjawa National Park,2010,11/4/10,Speargun,Inside,Caesio cuning,23
Indonesia,Karimunjawa National Park,2010,11/8/10,Speargun,Inside,Scarus ghobban,27
Indonesia,Karimunjawa National Park,2010,11/8/10,Speargun,Inside,Caesio cuning,19
Indonesia,Karimunjawa National Park,2010,11/8/10,Speargun,Inside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2010,11/8/10,Speargun,Inside,Plectropomus oligacanthus,37
Indonesia,Karimunjawa National Park,2010,11/8/10,Speargun,Inside,Bolbometopon muricatum,53
Indonesia,Karimunjawa National Park,2010,11/8/10,Speargun,Inside,Scarus ghobban,27
Indonesia,Karimunjawa National Park,2010,11/8/10,Muroami,Inside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2010,11/8/10,Handline,Outside,Lutjanus malabaricus,28
Indonesia,Karimunjawa National Park,2010,11/8/10,Handline,Outside,Lutjanus malabaricus,30
Indonesia,Karimunjawa National Park,2010,11/8/10,Handline,Outside,Lutjanus malabaricus,28
Indonesia,Karimunjawa National Park,2010,11/8/10,Handline,Outside,Caesio cuning,17
Indonesia,Karimunjawa National Park,2010,11/9/10,Speargun,Outside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2010,11/9/10,Speargun,Outside,Plectropomus oligacanthus,45
Indonesia,Karimunjawa National Park,2010,11/9/10,Muroami,Inside,Caesio cuning,23
Indonesia,Karimunjawa National Park,2010,11/9/10,Muroami,Inside,Caesio cuning,20
Indonesia,Karimunjawa National Park,2010,11/9/10,Handline,Inside,Caesio cuning,22
Indonesia,Karimunjawa National Park,2010,11/9/10,Handline,Inside,Caesio cuning,19
Indonesia,Karimunjawa National Park,2010,11/9/10,Handline,Inside,Caesio cuning,20
Indonesia,Karimunjawa National Park,2010,11/9/10,Handline,Outside,Caesio cuning,22
Indonesia,Karimunjawa National Park,2010,11/9/10,Handline,Outside,Lutjanus malabaricus,35
Indonesia,Karimunjawa National Park,2010,11/9/10,Handline,Outside,Lutjanus malabaricus,27
Indonesia,Karimunjawa National Park,2010,11/10/10,Speargun,Outside,Plectropomus oligacanthus,35
Indonesia,Karimunjawa National Park,2010,11/10/10,Speargun,Outside,Plectropomus oligacanthus,49
Indonesia,Karimunjawa National Park,2010,11/10/10,Speargun,Outside,Plectropomus leopardus,35
Indonesia,Karimunjawa National Park,2010,11/10/10,Speargun,Outside,Plectropomus leopardus,47
Indonesia,Karimunjawa National Park,2010,11/10/10,Speargun,Outside,Plectropomus areolatus,47
Indonesia,Karimunjawa National Park,2010,11/10/10,Speargun,Outside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2010,11/10/10,Speargun,Outside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2010,11/10/10,Speargun,Outside,Plectropomus oligacanthus,45
Indonesia,Karimunjawa National Park,2010,11/10/10,Speargun,Outside,Plectropomus oligacanthus,35
Indonesia,Karimunjawa National Park,2010,11/10/10,Speargun,Outside,Plectropomus oligacanthus,35
Indonesia,Karimunjawa National Park,2010,11/10/10,Speargun,Inside,Caesio cuning,22
Indonesia,Karimunjawa National Park,2010,11/10/10,Speargun,Inside,Caesio cuning,23
Indonesia,Karimunjawa National Park,2010,11/12/10,Muroami,Inside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2010,11/12/10,Muroami,Inside,Bolbometopon muricatum,81
Indonesia,Karimunjawa National Park,2010,11/12/10,Handline,Inside,Caesio cuning,20
Indonesia,Karimunjawa National Park,2010,11/12/10,Handline,Inside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2010,11/12/10,Handline,Outside,Lutjanus malabaricus,19
Indonesia,Karimunjawa National Park,2010,11/12/10,Speargun,Outside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2010,11/12/10,Speargun,Outside,Plectropomus oligacanthus,57
Indonesia,Karimunjawa National Park,2010,11/12/10,Speargun,Outside,Plectropomus oligacanthus,48
Indonesia,Karimunjawa National Park,2010,11/12/10,Speargun,Outside,Plectropomus oligacanthus,42
Indonesia,Karimunjawa National Park,2010,11/12/10,Speargun,Outside,Plectropomus oligacanthus,41
Indonesia,Karimunjawa National Park,2010,11/12/10,Speargun,Outside,Plectropomus oligacanthus,37
Indonesia,Karimunjawa National Park,2010,11/12/10,Speargun,Outside,Plectropomus oligacanthus,35
Indonesia,Karimunjawa National Park,2010,11/12/10,Speargun,Outside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2010,11/12/10,Speargun,Outside,Plectropomus oligacanthus,50
Indonesia,Karimunjawa National Park,2010,11/12/10,Speargun,Outside,Plectropomus oligacanthus,36
Indonesia,Karimunjawa National Park,2010,11/12/10,Speargun,Outside,Plectropomus areolatus,53
Indonesia,Karimunjawa National Park,2010,11/12/10,Speargun,Inside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2010,11/12/10,Speargun,Inside,Plectropomus oligacanthus,37
Indonesia,Karimunjawa National Park,2010,11/13/10,Speargun,Inside,Plectropomus oligacanthus,38
Indonesia,Karimunjawa National Park,2010,11/13/10,Speargun,Inside,Plectropomus oligacanthus,38
Indonesia,Karimunjawa National Park,2010,11/13/10,Speargun,Inside,Plectropomus oligacanthus,54
Indonesia,Karimunjawa National Park,2010,11/13/10,Speargun,Inside,Plectropomus oligacanthus,42
Indonesia,Karimunjawa National Park,2010,11/13/10,Speargun,Inside,Plectropomus oligacanthus,42
Indonesia,Karimunjawa National Park,2010,11/13/10,Speargun,Inside,Plectropomus oligacanthus,37
Indonesia,Karimunjawa National Park,2010,11/13/10,Speargun,Inside,Plectropomus leopardus,44
Indonesia,Karimunjawa National Park,2010,11/13/10,Speargun,Inside,Plectropomus areolatus,41
Indonesia,Karimunjawa National Park,2010,11/13/10,Speargun,Inside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2010,11/13/10,Speargun,Outside,Caesio cuning,26
Indonesia,Karimunjawa National Park,2010,11/13/10,Speargun,Outside,Plectropomus leopardus,48
Indonesia,Karimunjawa National Park,2010,11/13/10,Speargun,Outside,Plectropomus oligacanthus,39
Indonesia,Karimunjawa National Park,2010,11/13/10,Speargun,Outside,Plectropomus oligacanthus,37
Indonesia,Karimunjawa National Park,2010,11/14/10,Speargun,Inside,Plectropomus oligacanthus,55
Indonesia,Karimunjawa National Park,2010,11/14/10,Speargun,Inside,Plectropomus oligacanthus,34
Indonesia,Karimunjawa National Park,2010,11/14/10,Speargun,Inside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2010,11/16/10,Speargun,Outside,Plectropomus oligacanthus,37
Indonesia,Karimunjawa National Park,2010,11/16/10,Speargun,Outside,Caesio cuning,20
Indonesia,Karimunjawa National Park,2010,11/16/10,Speargun,Inside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2010,11/16/10,Speargun,Inside,Bolbometopon muricatum,90
Indonesia,Karimunjawa National Park,2010,11/16/10,Speargun,Inside,Bolbometopon muricatum,77
Indonesia,Karimunjawa National Park,2010,11/16/10,Speargun,Inside,Bolbometopon muricatum,75
Indonesia,Karimunjawa National Park,2010,11/16/10,Speargun,Inside,Bolbometopon muricatum,67
Indonesia,Karimunjawa National Park,2010,11/16/10,Speargun,Inside,Bolbometopon muricatum,80
Indonesia,Karimunjawa National Park,2010,11/16/10,Handline,Inside,Plectropomus leopardus,55
Indonesia,Karimunjawa National Park,2010,11/16/10,Handline,Inside,Plectropomus leopardus,66
Indonesia,Karimunjawa National Park,2010,11/16/10,Handline,Inside,Plectropomus leopardus,51
Indonesia,Karimunjawa National Park,2010,11/20/10,Handline,Inside,Plectropomus oligacanthus,43
Indonesia,Karimunjawa National Park,2010,11/20/10,Muroami,Inside,Caesio cuning,23
Indonesia,Karimunjawa National Park,2010,11/22/10,Muroami,Inside,Plectropomus oligacanthus,48
Indonesia,Karimunjawa National Park,2010,11/22/10,Muroami,Inside,Plectropomus oligacanthus,47
Indonesia,Karimunjawa National Park,2010,11/22/10,Muroami,Inside,Plectropomus oligacanthus,42
Indonesia,Karimunjawa National Park,2010,11/22/10,Muroami,Inside,Bolbometopon muricatum,81
Indonesia,Karimunjawa National Park,2010,11/22/10,Muroami,Inside,Bolbometopon muricatum,79
Indonesia,Karimunjawa National Park,2010,11/22/10,Muroami,Inside,Bolbometopon muricatum,77
Indonesia,Karimunjawa National Park,2010,11/22/10,Muroami,Inside,Bolbometopon muricatum,68
Indonesia,Karimunjawa National Park,2010,11/22/10,Muroami,Inside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2010,11/23/10,Handline,Outside,Plectropomus oligacanthus,55
Indonesia,Karimunjawa National Park,2010,11/23/10,Muroami,Inside,Caesio cuning,20
Indonesia,Karimunjawa National Park,2010,11/23/10,Muroami,Inside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2010,11/23/10,Muroami,Inside,Bolbometopon muricatum,91
Indonesia,Karimunjawa National Park,2010,11/23/10,Handline,Inside,Plectropomus oligacanthus,55
Indonesia,Karimunjawa National Park,2010,11/23/10,Handline,Inside,Plectropomus oligacanthus,58
Indonesia,Karimunjawa National Park,2010,11/23/10,Handline,Inside,Plectropomus oligacanthus,45
Indonesia,Karimunjawa National Park,2010,11/23/10,Handline,Inside,Plectropomus oligacanthus,43
Indonesia,Karimunjawa National Park,2010,11/23/10,Handline,Inside,Plectropomus oligacanthus,47
Indonesia,Karimunjawa National Park,2010,11/23/10,Handline,Inside,Plectropomus oligacanthus,36
Indonesia,Karimunjawa National Park,2010,11/23/10,Handline,Inside,Caesio cuning,22
Indonesia,Karimunjawa National Park,2010,11/24/10,Muroami,Inside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2010,11/24/10,Handline,Inside,Caesio cuning,25
Indonesia,Karimunjawa National Park,2010,11/24/10,Handline,Inside,Plectropomus oligacanthus,55
Indonesia,Karimunjawa National Park,2010,11/24/10,Handline,Inside,Plectropomus oligacanthus,44
Indonesia,Karimunjawa National Park,2010,11/24/10,Muroami,Inside,Plectropomus oligacanthus,55
Indonesia,Karimunjawa National Park,2010,11/24/10,Muroami,Inside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2010,12/2/10,Handline,Inside,Caesio cuning,20
Indonesia,Karimunjawa National Park,2010,12/2/10,Handline,Inside,Plectropomus oligacanthus,39
Indonesia,Karimunjawa National Park,2010,12/2/10,Handline,Inside,Caesio cuning,20
Indonesia,Karimunjawa National Park,2010,12/2/10,Handline,Inside,Plectropomus oligacanthus,57
Indonesia,Karimunjawa National Park,2010,12/2/10,Speargun,Inside,Caesio cuning,24
Indonesia,Karimunjawa National Park,2010,12/3/10,Handline,Outside,Lutjanus malabaricus,60
Indonesia,Karimunjawa National Park,2010,12/3/10,Handline,Outside,Lutjanus malabaricus,51
