site,year,date,permanent_trip_id,gear,inside_area,fishing_ground,landing_site,species,sampled_catch,total_catch,length_cm,days,personDays,fisher_days.x,fisher_days.y,fisher_days.x.x,fisher_days.y.y,fisher_days
FF_Site1,2013,6/2/13,2013_272,Speargun,Inside,Karang wangkang,Karimunjawa,Caesio cuning,6.666666667,NA,23,1,2,2,2,2,2,2
FF_Site1,2013,6/2/13,2013_272,Speargun,Inside,Karang wangkang,Karimunjawa,Caesio cuning,6.666666667,NA,25,1,2,2,2,2,2,2
FF_Site1,2013,6/2/13,2013_272,Speargun,Inside,Karang wangkang,Karimunjawa,Scarus ghobban,0.7,NA,26,1,2,2,2,2,2,2
FF_Site1,2013,6/2/13,2013_273,Trap,Outside,Genting cabang,Karimunjawa,Lutjanus malabaricus,2.15,NA,48,1,2,2,2,2,2,2
FF_Site1,2013,6/2/13,2013_273,Trap,Outside,Genting cabang,Karimunjawa,Lutjanus malabaricus,2.15,NA,60,1,2,2,2,2,2,2
FF_Site1,2013,6/2/13,2013_274,Trap,Outside,Genting cabang,Karimunjawa,Caesio cuning,7.6,8.95,30,1,2,2,2,2,2,2
FF_Site1,2013,6/2/13,2013_274,Trap,Outside,Genting cabang,Karimunjawa,Lutjanus malabaricus,1,NA,32,1,2,2,2,2,2,2
FF_Site1,2013,6/3/13,2013_278,Handline,Outside,Cendikian,Kemujan,Caesio cuning,2,24.8,21,1,1,1,1,1,1,1
FF_Site1,2013,6/3/13,2013_278,Handline,Outside,Cendikian,Kemujan,Caesio cuning,2,NA,22,1,1,1,1,1,1,1
FF_Site1,2013,6/3/13,2013_278,Handline,Outside,Cendikian,Kemujan,Caesio cuning,2,NA,22,1,1,1,1,1,1,1
FF_Site1,2013,6/3/13,2013_278,Handline,Outside,Cendikian,Kemujan,Caesio cuning,2,NA,18,1,1,1,1,1,1,1
FF_Site1,2013,6/3/13,2013_278,Handline,Outside,Cendikian,Kemujan,Caesio cuning,2,NA,19,1,1,1,1,1,1,1
FF_Site1,2013,6/3/13,2013_278,Handline,Outside,Cendikian,Kemujan,Caesio cuning,2,NA,22,1,1,1,1,1,1,1
FF_Site1,2013,6/3/13,2013_279,Trap,Outside,Genting cabang,Karimunjawa,Caesio cuning,3.5,NA,26,1,2,2,2,2,2,2
FF_Site1,2013,6/3/13,2013_280,Speargun,Inside,Sintok,Kemujan,Caesio cuning,5.714285714,45.19,25,1,2,2,2,2,2,2
FF_Site1,2013,6/3/13,2013_280,Speargun,Inside,Sintok,Kemujan,Caesio cuning,5.714285714,NA,25,1,2,2,2,2,2,2
FF_Site1,2013,6/3/13,2013_280,Speargun,Inside,Sintok,Kemujan,Caesio cuning,5.714285714,NA,23,1,2,2,2,2,2,2
FF_Site1,2013,6/3/13,2013_280,Speargun,Inside,Sintok,Kemujan,Caesio cuning,5.714285714,NA,25,1,2,2,2,2,2,2
FF_Site1,2013,6/3/13,2013_280,Speargun,Inside,Sintok,Kemujan,Caesio cuning,5.714285714,NA,26,1,2,2,2,2,2,2
FF_Site1,2013,6/3/13,2013_280,Speargun,Inside,Sintok,Kemujan,Caesio cuning,5.714285714,NA,27,1,2,2,2,2,2,2
FF_Site1,2013,6/3/13,2013_280,Speargun,Inside,Sintok,Kemujan,Caesio cuning,5.714285714,NA,25,1,2,2,2,2,2,2
FF_Site1,2013,6/3/13,2013_280,Speargun,Inside,Sintok,Kemujan,Scarus ghobban,0.375,NA,29,1,2,2,2,2,2,2
FF_Site1,2013,6/3/13,2013_280,Speargun,Inside,Sintok,Kemujan,Scarus ghobban,0.375,NA,29,1,2,2,2,2,2,2
FF_Site1,2013,6/3/13,2013_280,Speargun,Inside,Sintok,Kemujan,Scarus ghobban,0.375,NA,30,1,2,2,2,2,2,2
FF_Site1,2013,6/8/13,2013_281,Trap,Inside,Selatan batu mandi,Karimunjawa,Plectropomus leopardus,1.71,NA,54,1,2,2,2,2,2,2
FF_Site1,2013,6/8/13,2013_281,Trap,Inside,Selatan batu mandi,Karimunjawa,Caesio cuning,5.2,NA,28,1,2,2,2,2,2,2
FF_Site1,2013,6/8/13,2013_281,Trap,Inside,Selatan batu mandi,Karimunjawa,Caesio cuning,5.2,NA,25,1,2,2,2,2,2,2
FF_Site1,2013,6/8/13,2013_281,Trap,Inside,Selatan batu mandi,Karimunjawa,Caesio cuning,5.2,NA,25,1,2,2,2,2,2,2
FF_Site1,2013,6/8/13,2013_281,Trap,Inside,Selatan batu mandi,Karimunjawa,Caesio cuning,5.2,NA,25,1,2,2,2,2,2,2
FF_Site1,2013,6/9/13,2013_286,Handline,Outside,Pancingan,Karimunjawa,Plectropomus leopardus,2.27,NA,64,1,1,1,1,1,1,1
FF_Site1,2013,6/9/13,2013_286,Handline,Outside,Pancingan,Karimunjawa,Caesio cuning,29.66666667,NA,26,1,1,1,1,1,1,1
FF_Site1,2013,6/9/13,2013_286,Handline,Outside,Pancingan,Karimunjawa,Caesio cuning,29.66666667,NA,26,1,1,1,1,1,1,1
FF_Site1,2013,6/9/13,2013_286,Handline,Outside,Pancingan,Karimunjawa,Caesio cuning,29.66666667,NA,27,1,1,1,1,1,1,1
FF_Site1,2013,6/10/13,2013_287,Speargun,Inside,Tenggara burung,Karimunjawa,Caesio cuning,6.555555556,NA,25,1,2,2,2,2,2,2
FF_Site1,2013,6/10/13,2013_287,Speargun,Inside,Tenggara burung,Karimunjawa,Caesio cuning,6.555555556,NA,23,1,2,2,2,2,2,2
FF_Site1,2013,6/10/13,2013_287,Speargun,Inside,Tenggara burung,Karimunjawa,Caesio cuning,6.555555556,NA,26,1,2,2,2,2,2,2
FF_Site1,2013,6/10/13,2013_287,Speargun,Inside,Tenggara burung,Karimunjawa,Caesio cuning,6.555555556,NA,26,1,2,2,2,2,2,2
FF_Site1,2013,6/10/13,2013_287,Speargun,Inside,Tenggara burung,Karimunjawa,Caesio cuning,6.555555556,NA,26,1,2,2,2,2,2,2
FF_Site1,2013,6/10/13,2013_287,Speargun,Inside,Tenggara burung,Karimunjawa,Caesio cuning,6.555555556,NA,26,1,2,2,2,2,2,2
FF_Site1,2013,6/10/13,2013_287,Speargun,Inside,Tenggara burung,Karimunjawa,Caesio cuning,6.555555556,NA,26,1,2,2,2,2,2,2
FF_Site1,2013,6/10/13,2013_287,Speargun,Inside,Tenggara burung,Karimunjawa,Caesio cuning,6.555555556,NA,26,1,2,2,2,2,2,2
FF_Site1,2013,6/10/13,2013_287,Speargun,Inside,Tenggara burung,Karimunjawa,Caesio cuning,6.555555556,NA,27,1,2,2,2,2,2,2
FF_Site1,2013,6/10/13,2013_287,Speargun,Inside,Tenggara burung,Karimunjawa,Plectropomus oligacanthus,0.58,NA,43,1,2,2,2,2,2,2
FF_Site1,2013,6/10/13,2013_288,Handline,Inside,Burung,Karimunjawa,Caesio cuning,3.55,29.6,25,1,1,1,1,1,1,1
FF_Site1,2013,6/10/13,2013_288,Handline,Inside,Burung,Karimunjawa,Caesio cuning,3.55,NA,30,1,1,1,1,1,1,1
FF_Site1,2013,6/10/13,2013_288,Handline,Inside,Burung,Karimunjawa,Caesio cuning,3.55,NA,25,1,1,1,1,1,1,1
FF_Site1,2013,6/10/13,2013_288,Handline,Inside,Burung,Karimunjawa,Caesio cuning,3.55,NA,25,1,1,1,1,1,1,1
FF_Site1,2013,6/10/13,2013_288,Handline,Inside,Burung,Karimunjawa,Caesio cuning,3.55,NA,25,1,1,1,1,1,1,1
FF_Site1,2013,6/10/13,2013_288,Handline,Inside,Burung,Karimunjawa,Caesio cuning,3.55,NA,26,1,1,1,1,1,1,1
FF_Site1,2013,6/10/13,2013_288,Handline,Inside,Burung,Karimunjawa,Lutjanus gibbus,0.6,NA,40,1,1,1,1,1,1,1
FF_Site1,2013,6/10/13,2013_290,Handline,Outside,Timur Genting,Karimunjawa,Lutjanus malabaricus,2.5,NA,60,1,1,1,1,1,1,1
FF_Site1,2013,6/11/13,2013_291,Speargun,Outside,Burung,Karimunjawa,Caesio cuning,51,67.5,25,1,2,2,2,2,2,2
FF_Site1,2013,6/11/13,2013_292,Trap,Inside,Timur burung,Karimunjawa,Lutjanus malabaricus,4.4,NA,40,1,2,2,2,2,2,2
FF_Site1,2013,6/11/13,2013_292,Trap,Inside,Timur burung,Karimunjawa,Caesio cuning,3.3,NA,25,1,2,2,2,2,2,2
FF_Site1,2013,6/11/13,2013_292,Trap,Inside,Timur burung,Karimunjawa,Caesio cuning,3.3,NA,23,1,2,2,2,2,2,2
FF_Site1,2013,6/11/13,2013_292,Trap,Inside,Timur burung,Karimunjawa,Caesio cuning,3.3,NA,26,1,2,2,2,2,2,2
FF_Site1,2013,6/11/13,2013_292,Trap,Inside,Timur burung,Karimunjawa,Caesio cuning,3.3,NA,25,1,2,2,2,2,2,2
FF_Site1,2013,6/11/13,2013_292,Trap,Inside,Timur burung,Karimunjawa,Caesio cuning,3.3,NA,25,1,2,2,2,2,2,2
FF_Site1,2013,6/11/13,2013_293,Handline,Inside,Geleang,Karimunjawa,Caesio cuning,1.16,34.46,29,1,1,1,1,1,1,1
FF_Site1,2013,6/11/13,2013_293,Handline,Inside,Geleang,Karimunjawa,Caesio cuning,1.16,NA,25,1,1,1,1,1,1,1
FF_Site1,2013,6/11/13,2013_293,Handline,Inside,Geleang,Karimunjawa,Caesio cuning,1.16,NA,27,1,1,1,1,1,1,1
FF_Site1,2013,6/11/13,2013_293,Handline,Inside,Geleang,Karimunjawa,Caesio cuning,1.16,NA,31,1,1,1,1,1,1,1
FF_Site1,2013,6/11/13,2013_293,Handline,Inside,Geleang,Karimunjawa,Caesio cuning,1.16,NA,31,1,1,1,1,1,1,1
FF_Site1,2013,6/11/13,2013_293,Handline,Inside,Geleang,Karimunjawa,Caesio cuning,1.16,NA,30,1,1,1,1,1,1,1
FF_Site1,2013,6/11/13,2013_295,Trap,Outside,Taka burung,Karimunjawa,Caesio cuning,13.75,NA,33,1,2,2,2,2,2,2
FF_Site1,2013,6/11/13,2013_295,Trap,Outside,Taka burung,Karimunjawa,Caesio cuning,13.75,NA,30,1,2,2,2,2,2,2
FF_Site1,2013,6/11/13,2013_295,Trap,Outside,Taka burung,Karimunjawa,Caesio cuning,13.75,NA,30,1,2,2,2,2,2,2
FF_Site1,2013,6/11/13,2013_295,Trap,Outside,Taka burung,Karimunjawa,Caesio cuning,13.75,NA,30,1,2,2,2,2,2,2
FF_Site1,2013,6/11/13,2013_295,Trap,Outside,Taka burung,Karimunjawa,Caesio cuning,13.75,NA,31,1,2,2,2,2,2,2
FF_Site1,2013,6/11/13,2013_295,Trap,Outside,Taka burung,Karimunjawa,Caesio cuning,13.75,NA,29,1,2,2,2,2,2,2
FF_Site1,2013,6/12/13,2013_296,Handline,Inside,Gosong seloka,Karimunjawa,Caesio cuning,1.34,NA,29,1,1,1,1,1,1,1
FF_Site1,2013,6/12/13,2013_296,Handline,Inside,Gosong seloka,Karimunjawa,Caesio cuning,1.34,NA,28,1,1,1,1,1,1,1
FF_Site1,2013,6/12/13,2013_296,Handline,Inside,Gosong seloka,Karimunjawa,Caesio cuning,1.34,NA,22,1,1,1,1,1,1,1
FF_Site1,2013,6/12/13,2013_296,Handline,Inside,Gosong seloka,Karimunjawa,Caesio cuning,1.34,NA,27,1,1,1,1,1,1,1
FF_Site1,2013,6/12/13,2013_296,Handline,Inside,Gosong seloka,Karimunjawa,Caesio cuning,1.34,NA,27,1,1,1,1,1,1,1
FF_Site1,2013,6/12/13,2013_298,Handline,Inside,Bengkoang,Kemujan,Caesio cuning,3.9125,NA,24,1,1,1,1,1,1,1
FF_Site1,2013,6/12/13,2013_298,Handline,Inside,Bengkoang,Kemujan,Caesio cuning,3.9125,NA,23,1,1,1,1,1,1,1
FF_Site1,2013,6/12/13,2013_298,Handline,Inside,Bengkoang,Kemujan,Caesio cuning,3.9125,NA,23,1,1,1,1,1,1,1
FF_Site1,2013,6/12/13,2013_298,Handline,Inside,Bengkoang,Kemujan,Caesio cuning,3.9125,NA,24,1,1,1,1,1,1,1
FF_Site1,2013,6/12/13,2013_298,Handline,Inside,Bengkoang,Kemujan,Caesio cuning,3.9125,NA,23,1,1,1,1,1,1,1
FF_Site1,2013,6/12/13,2013_298,Handline,Inside,Bengkoang,Kemujan,Caesio cuning,3.9125,NA,24,1,1,1,1,1,1,1
FF_Site1,2013,6/12/13,2013_298,Handline,Inside,Bengkoang,Kemujan,Caesio cuning,3.9125,NA,24,1,1,1,1,1,1,1
FF_Site1,2013,6/12/13,2013_298,Handline,Inside,Bengkoang,Kemujan,Caesio cuning,3.9125,NA,24,1,1,1,1,1,1,1
FF_Site1,2013,6/13/13,2013_299,Trap,Inside,Selatan menjangan kecil,Karimunjawa,Caesio cuning,2.84,NA,22,1,2,2,2,2,2,2
FF_Site1,2013,6/13/13,2013_299,Trap,Inside,Selatan menjangan kecil,Karimunjawa,Caesio cuning,2.84,NA,24,1,2,2,2,2,2,2
FF_Site1,2013,6/13/13,2013_299,Trap,Inside,Selatan menjangan kecil,Karimunjawa,Caesio cuning,2.84,NA,24,1,2,2,2,2,2,2
FF_Site1,2013,6/13/13,2013_299,Trap,Inside,Selatan menjangan kecil,Karimunjawa,Caesio cuning,2.84,NA,25,1,2,2,2,2,2,2
FF_Site1,2013,6/13/13,2013_299,Trap,Inside,Selatan menjangan kecil,Karimunjawa,Caesio cuning,2.84,NA,24,1,2,2,2,2,2,2
FF_Site1,2013,6/15/13,2013_300,Speargun,Inside,Utara cemara besar,Karimunjawa,Caesio cuning,8,78.27,23,1,2,2,2,2,2,2
FF_Site1,2013,6/15/13,2013_300,Speargun,Inside,Utara cemara besar,Karimunjawa,Caesio cuning,8,NA,26,1,2,2,2,2,2,2
FF_Site1,2013,6/15/13,2013_300,Speargun,Inside,Utara cemara besar,Karimunjawa,Caesio cuning,8,NA,26,1,2,2,2,2,2,2
FF_Site1,2013,6/15/13,2013_300,Speargun,Inside,Utara cemara besar,Karimunjawa,Caesio cuning,8,NA,26,1,2,2,2,2,2,2
FF_Site1,2013,6/15/13,2013_300,Speargun,Inside,Utara cemara besar,Karimunjawa,Caesio cuning,8,NA,26,1,2,2,2,2,2,2
FF_Site1,2013,6/15/13,2013_300,Speargun,Inside,Utara cemara besar,Karimunjawa,Caesio cuning,8,NA,27,1,2,2,2,2,2,2
FF_Site1,2013,6/15/13,2013_300,Speargun,Inside,Utara cemara besar,Karimunjawa,Caesio cuning,8,NA,26,1,2,2,2,2,2,2
FF_Site1,2013,6/15/13,2013_300,Speargun,Inside,Utara cemara besar,Karimunjawa,Scarus ghobban,1,NA,31,1,2,2,2,2,2,2
FF_Site1,2013,6/15/13,2013_300,Speargun,Inside,Utara cemara besar,Karimunjawa,Scarus ghobban,1,NA,30,1,2,2,2,2,2,2
FF_Site1,2013,6/15/13,2013_301,Handline,Inside,Utara bengkoang,Kemujan,Caesio cuning,1.3,NA,25,1,1,1,1,1,1,1
FF_Site1,2013,6/15/13,2013_301,Handline,Inside,Utara bengkoang,Kemujan,Caesio cuning,1.3,NA,25,1,1,1,1,1,1,1
FF_Site1,2013,6/15/13,2013_301,Handline,Inside,Utara bengkoang,Kemujan,Caesio cuning,1.3,NA,26,1,1,1,1,1,1,1
FF_Site1,2013,6/15/13,2013_301,Handline,Inside,Utara bengkoang,Kemujan,Caesio cuning,1.3,NA,25,1,1,1,1,1,1,1
FF_Site1,2013,6/15/13,2013_302,Trap,Outside,Barat taka burung,Karimunjawa,Caesio cuning,4.971428571,NA,26,1,2,2,2,2,2,2
FF_Site1,2013,6/15/13,2013_302,Trap,Outside,Barat taka burung,Karimunjawa,Caesio cuning,4.971428571,NA,26,1,2,2,2,2,2,2
FF_Site1,2013,6/15/13,2013_302,Trap,Outside,Barat taka burung,Karimunjawa,Caesio cuning,4.971428571,NA,24,1,2,2,2,2,2,2
FF_Site1,2013,6/15/13,2013_302,Trap,Outside,Barat taka burung,Karimunjawa,Caesio cuning,4.971428571,NA,30,1,2,2,2,2,2,2
FF_Site1,2013,6/15/13,2013_302,Trap,Outside,Barat taka burung,Karimunjawa,Caesio cuning,4.971428571,NA,29,1,2,2,2,2,2,2
FF_Site1,2013,6/15/13,2013_302,Trap,Outside,Barat taka burung,Karimunjawa,Caesio cuning,4.971428571,NA,26,1,2,2,2,2,2,2
FF_Site1,2013,6/15/13,2013_302,Trap,Outside,Barat taka burung,Karimunjawa,Caesio cuning,4.971428571,NA,26,1,2,2,2,2,2,2
FF_Site1,2013,6/16/13,2013_304,Speargun,Inside,Barat burung,Karimunjawa,Plectropomus leopardus,1.07,1.07,47,1,2,2,2,2,2,2
FF_Site1,2013,6/16/13,2013_305,Speargun,Inside,Barat burung,Karimunjawa,Plectropomus leopardus,0.55,46.91,44,1,2,2,2,2,2,2
FF_Site1,2013,6/16/13,2013_305,Speargun,Inside,Barat burung,Karimunjawa,Caesio cuning,4.4,NA,29,1,2,2,2,2,2,2
FF_Site1,2013,6/16/13,2013_305,Speargun,Inside,Barat burung,Karimunjawa,Caesio cuning,4.4,NA,32,1,2,2,2,2,2,2
FF_Site1,2013,6/16/13,2013_305,Speargun,Inside,Barat burung,Karimunjawa,Caesio cuning,4.4,NA,26,1,2,2,2,2,2,2
FF_Site1,2013,6/16/13,2013_305,Speargun,Inside,Barat burung,Karimunjawa,Caesio cuning,4.4,NA,22,1,2,2,2,2,2,2
FF_Site1,2013,6/16/13,2013_305,Speargun,Inside,Barat burung,Karimunjawa,Caesio cuning,4.4,NA,26,1,2,2,2,2,2,2
FF_Site1,2013,6/16/13,2013_305,Speargun,Inside,Barat burung,Karimunjawa,Caesio cuning,4.4,NA,28,1,2,2,2,2,2,2
FF_Site1,2013,6/16/13,2013_305,Speargun,Inside,Barat burung,Karimunjawa,Caesio cuning,4.4,NA,24,1,2,2,2,2,2,2
FF_Site1,2013,6/16/13,2013_305,Speargun,Inside,Barat burung,Karimunjawa,Caesio cuning,4.4,NA,24,1,2,2,2,2,2,2
FF_Site1,2013,6/16/13,2013_305,Speargun,Inside,Barat burung,Karimunjawa,Caesio cuning,4.4,NA,26,1,2,2,2,2,2,2
FF_Site1,2013,6/16/13,2013_305,Speargun,Inside,Barat burung,Karimunjawa,Caesio cuning,4.4,NA,25,1,2,2,2,2,2,2
FF_Site1,2013,6/19/13,2013_306,Speargun,Outside,Genting,Karimunjawa,Caesio cuning,14.75,87.89,27,1,2,2,2,2,2,2
FF_Site1,2013,6/19/13,2013_306,Speargun,Outside,Genting,Karimunjawa,Caesio cuning,14.75,NA,27,1,2,2,2,2,2,2
FF_Site1,2013,6/19/13,2013_306,Speargun,Outside,Genting,Karimunjawa,Caesio cuning,14.75,NA,26,1,2,2,2,2,2,2
FF_Site1,2013,6/19/13,2013_306,Speargun,Outside,Genting,Karimunjawa,Caesio cuning,14.75,NA,27,1,2,2,2,2,2,2
FF_Site1,2013,6/19/13,2013_306,Speargun,Outside,Genting,Karimunjawa,Scarus ghobban,1.8,NA,32,1,2,2,2,2,2,2
FF_Site1,2013,6/22/13,2013_313,Trap,Inside,Utara burung,Karimunjawa,Caesio cuning,3.328571429,NA,25,1,2,2,2,2,2,2
FF_Site1,2013,6/22/13,2013_313,Trap,Inside,Utara burung,Karimunjawa,Caesio cuning,3.328571429,NA,25,1,2,2,2,2,2,2
FF_Site1,2013,6/22/13,2013_313,Trap,Inside,Utara burung,Karimunjawa,Caesio cuning,3.328571429,NA,27,1,2,2,2,2,2,2
FF_Site1,2013,6/22/13,2013_313,Trap,Inside,Utara burung,Karimunjawa,Caesio cuning,3.328571429,NA,22,1,2,2,2,2,2,2
FF_Site1,2013,6/22/13,2013_313,Trap,Inside,Utara burung,Karimunjawa,Caesio cuning,3.328571429,NA,26,1,2,2,2,2,2,2
FF_Site1,2013,6/22/13,2013_313,Trap,Inside,Utara burung,Karimunjawa,Caesio cuning,3.328571429,NA,29,1,2,2,2,2,2,2
FF_Site1,2013,6/22/13,2013_313,Trap,Inside,Utara burung,Karimunjawa,Caesio cuning,3.328571429,NA,31,1,2,2,2,2,2,2
FF_Site1,2013,7/6/13,2013_319,Speargun,Inside,Timur Cemara Besar,Karimunjawa,Caesio cuning,0.14,NA,22,1,2,2,2,2,2,2
FF_Site1,2013,7/6/13,2013_319,Speargun,Inside,Timur Cemara Besar,Karimunjawa,Caesio cuning,0.21,NA,27,1,2,2,2,2,2,2
FF_Site1,2013,7/6/13,2013_319,Speargun,Inside,Timur Cemara Besar,Karimunjawa,Caesio cuning,0.19,NA,28,1,2,2,2,2,2,2
FF_Site1,2013,7/6/13,2013_319,Speargun,Inside,Timur Cemara Besar,Karimunjawa,Caesio cuning,0.16,NA,24.5,1,2,2,2,2,2,2
FF_Site1,2013,7/6/13,2013_319,Speargun,Inside,Timur Cemara Besar,Karimunjawa,Caesio cuning,0.07,NA,24,1,2,2,2,2,2,2
FF_Site1,2013,7/6/13,2013_319,Speargun,Inside,Timur Cemara Besar,Karimunjawa,Caesio cuning,0.18,NA,25,1,2,2,2,2,2,2
FF_Site1,2013,7/6/13,2013_319,Speargun,Inside,Timur Cemara Besar,Karimunjawa,Caesio cuning,0.22,NA,21,1,2,2,2,2,2,2
FF_Site1,2013,7/6/13,2013_319,Speargun,Inside,Timur Cemara Besar,Karimunjawa,Caesio cuning,0.08,NA,22,1,2,2,2,2,2,2
FF_Site1,2013,7/6/13,2013_319,Speargun,Inside,Timur Cemara Besar,Karimunjawa,Caesio cuning,0.06,NA,20,1,2,2,2,2,2,2
FF_Site1,2013,7/6/13,2013_319,Speargun,Inside,Timur Cemara Besar,Karimunjawa,Caesio cuning,0.04,NA,17,1,2,2,2,2,2,2
FF_Site1,2013,7/6/13,2013_319,Speargun,Inside,Timur Cemara Besar,Karimunjawa,Caesio cuning,0.02,NA,18,1,2,2,2,2,2,2
FF_Site1,2013,7/6/13,2013_319,Speargun,Inside,Timur Cemara Besar,Karimunjawa,Caesio cuning,0.14,NA,19,1,2,2,2,2,2,2
FF_Site1,2013,7/6/13,2013_319,Speargun,Inside,Timur Cemara Besar,Karimunjawa,Caesio cuning,0.19,NA,28,1,2,2,2,2,2,2
FF_Site1,2013,7/6/13,2013_320,Trap,Inside,Timur Cemara,Karimunjawa,Lutjanus malabaricus,0.51,NA,35,1,2,2,2,2,2,2
FF_Site1,2013,7/6/13,2013_320,Trap,Inside,Timur Cemara,Karimunjawa,Lutjanus malabaricus,2.5,NA,59,1,2,2,2,2,2,2
FF_Site1,2013,7/6/13,2013_320,Trap,Inside,Timur Cemara,Karimunjawa,Lutjanus malabaricus,1.1,NA,43,1,2,2,2,2,2,2
FF_Site1,2013,7/6/13,2013_320,Trap,Inside,Timur Cemara,Karimunjawa,Lutjanus malabaricus,0.4,NA,27,1,2,2,2,2,2,2
FF_Site1,2013,7/6/13,2013_320,Trap,Inside,Timur Cemara,Karimunjawa,Lutjanus malabaricus,1.69,NA,53,1,2,2,2,2,2,2
FF_Site1,2013,7/6/13,2013_320,Trap,Inside,Timur Cemara,Karimunjawa,Lutjanus malabaricus,1.3,NA,40,1,2,2,2,2,2,2
FF_Site1,2013,7/6/13,2013_320,Trap,Inside,Timur Cemara,Karimunjawa,Lutjanus malabaricus,3.75,NA,67,1,2,2,2,2,2,2
FF_Site1,2013,7/7/13,2013_322,Handline,Tidak tahu,Tidak tahu,Tidak tahu,Lutjanus gibbus,0.39,NA,33,1,1,1,1,1,1,1
FF_Site1,2013,7/7/13,2013_322,Handline,Tidak tahu,Tidak tahu,Tidak tahu,Lutjanus gibbus,0.48,NA,34,1,1,1,1,1,1,1
FF_Site1,2013,7/7/13,2013_322,Handline,Tidak tahu,Tidak tahu,Tidak tahu,Lutjanus gibbus,0.37,NA,35,1,1,1,1,1,1,1
FF_Site1,2013,7/7/13,2013_322,Handline,Tidak tahu,Tidak tahu,Tidak tahu,Lutjanus gibbus,0.43,NA,36,1,1,1,1,1,1,1
FF_Site1,2013,7/8/13,2013_326,Handline,Inside,Karang kapal,Nyamuk,Caesio cuning,0.09,10.11,22,1,1,1,1,1,1,1
FF_Site1,2013,7/8/13,2013_326,Handline,Inside,Karang kapal,Nyamuk,Caesio cuning,0.07,NA,21,1,1,1,1,1,1,1
FF_Site1,2013,7/8/13,2013_326,Handline,Inside,Karang kapal,Nyamuk,Caesio cuning,0.13,NA,23,1,1,1,1,1,1,1
FF_Site1,2013,7/8/13,2013_326,Handline,Inside,Karang kapal,Nyamuk,Caesio cuning,0.04,NA,14,1,1,1,1,1,1,1
FF_Site1,2013,7/8/13,2013_326,Handline,Inside,Karang kapal,Nyamuk,Caesio cuning,0.12,NA,24,1,1,1,1,1,1,1
FF_Site1,2013,7/8/13,2013_326,Handline,Inside,Karang kapal,Nyamuk,Caesio cuning,0.07,NA,21,1,1,1,1,1,1,1
FF_Site1,2013,7/8/13,2013_326,Handline,Inside,Karang kapal,Nyamuk,Caesio cuning,0.06,NA,21,1,1,1,1,1,1,1
FF_Site1,2013,7/8/13,2013_326,Handline,Inside,Karang kapal,Nyamuk,Caesio cuning,0.02,NA,17,1,1,1,1,1,1,1
FF_Site1,2013,7/8/13,2013_326,Handline,Inside,Karang kapal,Nyamuk,Caesio cuning,0.11,NA,21,1,1,1,1,1,1,1
FF_Site1,2013,7/8/13,2013_326,Handline,Inside,Karang kapal,Nyamuk,Caesio cuning,0.12,NA,23,1,1,1,1,1,1,1
FF_Site1,2013,7/8/13,2013_326,Handline,Inside,Karang kapal,Nyamuk,Caesio cuning,0.04,NA,22,1,1,1,1,1,1,1
FF_Site1,2013,7/8/13,2013_326,Handline,Inside,Karang kapal,Nyamuk,Caesio cuning,0.04,NA,19,1,1,1,1,1,1,1
FF_Site1,2013,7/8/13,2013_326,Handline,Inside,Karang kapal,Nyamuk,Caesio cuning,0.04,NA,20,1,1,1,1,1,1,1
FF_Site1,2013,7/8/13,2013_326,Handline,Inside,Karang kapal,Nyamuk,Caesio cuning,0.05,NA,18,1,1,1,1,1,1,1
FF_Site1,2013,7/8/13,2013_326,Handline,Inside,Karang kapal,Nyamuk,Caesio cuning,0.05,NA,19,1,1,1,1,1,1,1
FF_Site1,2013,7/8/13,2013_326,Handline,Inside,Karang kapal,Nyamuk,Caesio cuning,0.06,NA,21,1,1,1,1,1,1,1
FF_Site1,2013,7/8/13,2013_326,Handline,Inside,Karang kapal,Nyamuk,Caesio cuning,0.04,NA,19,1,1,1,1,1,1,1
FF_Site1,2013,7/8/13,2013_326,Handline,Inside,Karang kapal,Nyamuk,Caesio cuning,0.11,NA,23,1,1,1,1,1,1,1
FF_Site1,2013,7/8/13,2013_326,Handline,Inside,Karang kapal,Nyamuk,Caesio cuning,0.06,NA,21,1,1,1,1,1,1,1
FF_Site1,2013,7/8/13,2013_326,Handline,Inside,Karang kapal,Nyamuk,Caesio cuning,0.04,NA,20,1,1,1,1,1,1,1
FF_Site1,2013,7/8/13,2013_326,Handline,Inside,Karang kapal,Nyamuk,Caesio cuning,0.09,NA,21,1,1,1,1,1,1,1
FF_Site1,2013,7/8/13,2013_326,Handline,Inside,Karang kapal,Nyamuk,Caesio cuning,0.1,NA,23,1,1,1,1,1,1,1
FF_Site1,2013,7/8/13,2013_326,Handline,Inside,Karang kapal,Nyamuk,Caesio cuning,0.02,NA,16,1,1,1,1,1,1,1
FF_Site1,2013,7/8/13,2013_326,Handline,Inside,Karang kapal,Nyamuk,Caesio cuning,0.12,NA,18,1,1,1,1,1,1,1
FF_Site1,2013,7/8/13,2013_326,Handline,Inside,Karang kapal,Nyamuk,Caesio cuning,0.1,NA,23,1,1,1,1,1,1,1
FF_Site1,2013,7/8/13,2013_327,Handline,Inside,Bengkoang,Kemujan,Caesio cuning,0.07,3.55,20,1,1,1,1,1,1,1
